	2017/12	2018/12	2019/12	2020/12	2019/09	2019/12	2020/03	2020/06
매출액	335	284	372		98	99	82	
영업이익	27	7	16		0	2	-1	
영업이익(발표기준)	27	7	16		0	2	-1	
세전계속사업이익	18	-10	8		4	-10	-2	
당기순이익	18	-10	8		4	-10	-2	
당기순이익(지배)	18	-10	8		4	-10	-2	
당기순이익(비지배)								
자산총계	422	468	693		552	693	683	
부채총계	138	141	264		168	264	256	
자본총계	285	328	430		384	430	427	
자본총계(지배)	285	328	430		384	430	427	
자본총계(비지배)								
자본금	206	217	262		237	262	262	
영업활동현금흐름	33	8	3		-4	9	5	
투자활동현금흐름	-29	-18	-110		-6	-70	2	
재무활동현금흐름	-25	13	135		18	70	-10	
CAPEX	61	10	100		0	100	0	
FCF	-28	-3	-97		-4	-91	5	
이자발생부채	87	86	178		119	178	169	
영업이익률	8.14	2.58	4.28		0.05	1.67	-1.56	
순이익률	5.36	-3.69	2.10		3.73	-9.97	-2.54	
ROE(%)	7.35	-3.41	2.07		3.06	2.07	0.92	
ROA(%)	4.26	-2.35	1.35		2.08	1.35	0.61	
부채비율	48.30	42.92	61.35		43.68	61.35	60.04	
자본유보율	43.50	38.47	52.02		47.51	52.02	51.22	
EPS(원)	56	-25	17		8	-20	-4	
PER(배)	14.56	N/A	58.26		58.02	58.26	102.25	
BPS(원)	693	757	822		809	822	817	
PBR(배)	1.17	0.95	1.17		1.62	1.17	0.91	
현금DPS(원)	0	0			0			
현금배당수익률	0.00	0.00						
현금배당성향(%)	0.00	0.00	0.00		0.00	0.00		
발행주식수(보통주)	41,124,943	43,317,303	52,317,968		47,489,849	52,317,968	52,317,968	
