	2017/12	2018/12	2019/12	2020/12	2019/06	2019/09	2019/12	2020/03
매출액	353	501	599		129	207	171	
영업이익	57	67	85		19	50	11	
영업이익(발표기준)	57	67	85		19	50	11	
세전계속사업이익	49	56	85		20	50	10	
당기순이익	40	44	69		16	39	9	
당기순이익(지배)	40	44	69		16	39	9	
당기순이익(비지배)								
자산총계	180	414	583		530	578	583	
부채총계	54	29	126		124	129	126	
자본총계	126	385	458		406	449	458	
자본총계(지배)	126	385	458		406	449	458	
자본총계(비지배)								
자본금	27	39	39		39	39	39	
영업활동현금흐름	40	19	73		-57	99	71	
투자활동현금흐름	-9	-135	-34		-19	9	-4	
재무활동현금흐름	-11	161	79		79	3	-2	
CAPEX	5	38	125		111	7	7	
FCF	35	-19	-52		-168	93	64	
이자발생부채	19	0	94		88	87	94	
영업이익률	16.04	13.33	14.10		14.41	23.92	6.41	
순이익률	11.32	8.77	11.47		12.26	18.98	5.42	
ROE(%)	37.74		16.33		17.94	17.63	16.33	
ROA(%)	24.97		13.79		14.50	14.66	13.79	
부채비율	42.74	7.61	27.46		30.63	28.76	27.46	
자본유보율	359.44	884.48	1,065.08		936.43	1,041.37	1,065.08	
EPS(원)	666	575	883		204	503	119	
PER(배)		17.37	13.71		16.95	10.81	13.71	
BPS(원)	2,106	4,955	5,855		5,188	5,742	5,855	
PBR(배)	0.00	2.01	2.07		2.74	1.75	2.07	
현금DPS(원)	0	0						
현금배당수익률		0.00						
현금배당성향(%)	0.00	0.00	0.00		0.00	0.00	0.00	
발행주식수(보통주)	5,454,546	7,761,300	7,818,100		7,818,100	7,818,100	7,818,100	
