	2017/12	2018/12	2019/12	2020/12	2019/06	2019/09	2019/12	2020/03
매출액	357	123	121		25	27	23	
영업이익	-40	-240	-413		-142	-15	-256	
영업이익(발표기준)	-40	-240	-413		-142	-15	-256	
세전계속사업이익	-106	-499	-979		-350	-18	-609	
당기순이익	-106	-499	-979		-350	-18	-609	
당기순이익(지배)	-106	-499	-979		-350	-18	-609	
당기순이익(비지배)								
자산총계	1,633	1,139	280		976	950	280	
부채총계	196	125	223		332	325	223	
자본총계	1,437	1,014	58		643	625	58	
자본총계(지배)	1,437	1,014	58		643	625	58	
자본총계(비지배)								
자본금	222	238	278		238	238	278	
영업활동현금흐름	-222	-32	-47		-29	-15	-8	
투자활동현금흐름	135	3	-14		15	6	59	
재무활동현금흐름	105	-7	41		14	-9	-52	
CAPEX	0	0	1		1			
FCF	-222	-32	-48		-31	-15	-8	
이자발생부채	192	113	84		209	208	84	
영업이익률	-11.21	-195.72	-342.09		-568.53	-55.18	-1,116.73	
순이익률	-29.75	-406.82	-810.52		-1,399.02	-67.78	-2,659.53	
ROE(%)	-7.35	-40.75	-182.83		-77.43	-79.17	-182.83	
ROA(%)	-6.46	-36.03	-138.03		-63.04	-64.73	-138.03	
부채비율	13.65	12.36	384.37		51.65	52.05	384.37	
자본유보율	592.12	365.64	-45.53		210.20	202.53	-45.53	
EPS(원)	-243	-1,111	-2,039		-735	-38	-1,237	
PER(배)	N/A	N/A	N/A		N/A	N/A	N/A	
BPS(원)	3,246	2,128	104		1,350	1,312	104	
PBR(배)	1.32	0.84	5.86		0.49	0.46	5.86	
현금DPS(원)	0	0	0		0	0	0	
현금배당수익률	0.00	0.00	0.00					
현금배당성향(%)	0.00	0.00	0.00		0.00	0.00	0.00	
발행주식수(보통주)	44,474,010	47,637,698	55,637,698		47,637,698	47,637,698	55,637,698	
