	2017/12	2018/12	2019/12	2020/12	2019/06	2019/09	2019/12	2020/03
매출액	238	258	263		75	67	76	
영업이익	17	28	31		11	12	9	
영업이익(발표기준)	17	28	31		11	12	9	
세전계속사업이익	-21	34	43		14	19	10	
당기순이익	-21	33	58		18	19	20	
당기순이익(지배)	-21	33	58		18	19	20	
당기순이익(비지배)								
자산총계	424	422	466		432	449	466	
부채총계	186	70	56		64	62	56	
자본총계	237	352	410		369	386	410	
자본총계(지배)	237	352	410		369	386	410	
자본총계(비지배)								
자본금	122	131	133		131	131	133	
영업활동현금흐름	17	15	41		12	30	5	
투자활동현금흐름	-7	-16	-10		-5	-5	4	
재무활동현금흐름		-30	-1		0	0	0	
CAPEX	10	5	8		2	2	4	
FCF	7	10	32		10	29	1	
이자발생부채	125	13	3		15	15	3	
영업이익률	7.02	10.96	11.62		15.12	18.43	11.64	
순이익률	-8.70	12.82	21.90		23.71	28.27	26.81	
ROE(%)	-8.40	11.24	15.10		10.38	12.55	15.10	
ROA(%)	-4.71	7.83	12.95		8.36	10.22	12.95	
부채비율	78.54	19.95	13.68		17.27	16.18	13.68	
자본유보율	140.75	234.62	276.85		248.48	263.17	276.85	
EPS(원)	-85	129	218		68	72	77	
PER(배)	N/A	32.93	25.72		35.15	26.57	25.72	
BPS(원)	970	1,337	1,546		1,402	1,469	1,546	
PBR(배)	6.13	3.17	3.63		3.36	3.04	3.63	
현금DPS(원)	0	0	0		0	0	0	
현금배당수익률	0.00	0.00	0.00					
현금배당성향(%)	0.00	0.00	0.00		0.00	0.00	0.00	
발행주식수(보통주)	24,468,214	26,292,790	26,532,807		26,292,790	26,292,790	26,532,807	
