	2017/12	2018/12	2019/12	2020/12	2019/06	2019/09	2019/12	2020/03
매출액	539	378	374		197	25	90	
영업이익	27	26	31		28	-13	16	
영업이익(발표기준)	27	26	31		28	-13	16	
세전계속사업이익	-53	-87	-111		-65	-11	-82	
당기순이익	-53	-93	-112		-71	-11	-77	
당기순이익(지배)	-53	-93	-112		-71	-11	-77	
당기순이익(비지배)	0							
자산총계	536	746	680		820	758	680	
부채총계	361	460	176		334	216	176	
자본총계	175	287	505		486	542	505	
자본총계(지배)	175	286	504		486	542	504	
자본총계(비지배)	0							
자본금	209	286	522		407	476	522	
영업활동현금흐름	-109	2	-30		19	-98	63	
투자활동현금흐름	-167	-200	92		-84	123	-24	
재무활동현금흐름	172	223	-88		17	-77	-23	
CAPEX	4	3	6		5	0	0	
FCF	-114	-1	-36		14	-98	63	
이자발생부채	203	244	20		155	85	20	
영업이익률	4.97	6.99	8.42		14.35	-51.64	17.83	
순이익률	-9.90	-24.64	-29.90		-35.99	-43.95	-85.23	
ROE(%)	-33.45	-40.21	-28.25		13.21	-13.22	-28.34	
ROA(%)	-11.54	-14.52	-15.68		4.61	-6.77	-15.73	
부채비율	206.41	160.34	34.87		68.80	39.78	34.87	
자본유보율	19.63	32.41	15.68		42.18	33.39	15.68	
EPS(원)	-138	-185	-138		-97	-13	-74	
PER(배)	N/A	N/A	N/A		12.19	N/A	N/A	
BPS(원)	419	501	483		597	569	483	
PBR(배)	2.98	2.37	0.82		1.42	0.88	0.82	
현금DPS(원)	0	0			0	0		
현금배당수익률	0.00	0.00						
현금배당성향(%)	0.00	0.00			0.00	0.00		
발행주식수(보통주)	41,753,832	57,134,303	104,362,573		81,407,197	95,202,573	104,362,573	
