	2017/12	2018/12	2019/12	2020/12	2019/06	2019/09	2019/12	2020/03
매출액	695	1,378	1,970		427	619	618	
영업이익	-80	-31	-267		-106	-36	-32	
영업이익(발표기준)	-80	-31	-267		-106	-36	-32	
세전계속사업이익	-141	-206	-479		-112	-35	-244	
당기순이익	-141	-213	-480		-112	-34	-247	
당기순이익(지배)	-141	-213	-480		-112	-34	-247	
당기순이익(비지배)								
자산총계	1,309	2,045	1,716		1,829	1,885	1,716	
부채총계	172	446	537		406	464	537	
자본총계	1,137	1,599	1,179		1,423	1,421	1,179	
자본총계(지배)	1,137	1,599	1,179		1,423	1,421	1,179	
자본총계(비지배)								
자본금	238	278	284		279	281	284	
영업활동현금흐름	-76	136	-14		-43	60	62	
투자활동현금흐름	-450	-102	-26		-26	-18	-5	
재무활동현금흐름	650	685	-30		-7	-7	-7	
CAPEX	6	20	10		4	1	2	
FCF	-81	116	-23		-47	58	59	
이자발생부채	48	51	32		83	57	32	
영업이익률	-11.46	-2.26	-13.58		-24.87	-5.75	-5.22	
순이익률	-20.29	-15.46	-24.37		-26.12	-5.56	-39.96	
ROE(%)	-18.57	-15.58	-34.56		-32.85	-27.84	-34.56	
ROA(%)	-15.57	-12.71	-25.53		-25.97	-22.27	-25.53	
부채비율	15.14	27.91	45.51		28.53	32.69	45.51	
자본유보율	380.37	485.46	319.34		415.23	405.61	319.34	
EPS(원)	-388	-420	-858		-200	-62	-437	
PER(배)	N/A	N/A	N/A		N/A	N/A	N/A	
BPS(원)	2,391	2,877	2,074		2,550	2,524	2,074	
PBR(배)	2.33	2.35	2.88		2.89	2.27	2.88	
현금DPS(원)	0	0			0	0		
현금배당수익률	0.00	0.00						
현금배당성향(%)	0.00	0.00	0.00		0.00	0.00	0.00	
발행주식수(보통주)	47,548,592	55,558,279	56,859,847		55,821,439	56,291,380	56,859,847	
