	2017/12	2018/12	2019/12	2020/12	2019/06	2019/09	2019/12	2020/03
매출액	342	420	546		130	133	154	
영업이익	-12	36	12		2	8	-8	
영업이익(발표기준)	-12	36	12		2	8	-8	
세전계속사업이익	-95	-18	45		170	14	-166	
당기순이익	-122	-22	42		173	13	-169	
당기순이익(지배)	-93	-14	33		169	8	-164	
당기순이익(비지배)	-29							
자산총계	1,061	1,220	1,473		1,563	1,615	1,473	
부채총계	776	514	546		517	548	546	
자본총계	284	706	927		1,046	1,067	927	
자본총계(지배)	309	538	751		873	887	751	
자본총계(비지배)	-25							
자본금	276	287	326		312	313	326	
영업활동현금흐름	-49	28	53		22	11	17	
투자활동현금흐름	-501	-91	-151		14	-15	-12	
재무활동현금흐름	572	117	78		-16	29	-28	
CAPEX	57	64	70		8	12	19	
FCF	-106	-35	-16		14	-1	-2	
이자발생부채	478	300	344		324	368	344	
영업이익률	-3.45	8.47	2.17		1.30	5.64	-5.49	
순이익률	-35.74	-5.18	7.73		132.74	9.73	-109.72	
ROE(%)	-41.83	-3.20	5.20		26.17	26.91	5.20	
ROA(%)	-14.75	-1.91	3.14		12.24	13.08	3.14	
부채비율	273.28	72.83	58.94		49.39	51.37	58.94	
자본유보율	24.01	110.36	141.41		185.94	188.32	141.41	
EPS(원)	-202	-24	54		271	12	-257	
PER(배)	N/A	N/A	39.89		7.11	6.17	39.89	
BPS(원)	560	937	1,153		1,397	1,417	1,153	
PBR(배)	3.59	2.19	1.87		1.37	1.20	1.87	
현금DPS(원)	0	0			0	0		
현금배당수익률	0.00	0.00						
현금배당성향(%)	0.00	0.00	0.00		0.00	0.00	0.00	
발행주식수(보통주)	55,247,373	57,426,004	65,107,487		62,471,696	62,599,490	65,107,487	
