	2017/12	2018/12	2019/12	2020/12	2019/09	2019/12	2020/03	2020/06
매출액	93	91	113		22	43	15	
영업이익	2	-8	3		0	0	-8	
영업이익(발표기준)	2	-8	3		0	0	-8	
세전계속사업이익	2	-35	-24		0	-27	-8	
당기순이익	2	-38	-27		0	-30	-8	
당기순이익(지배)	2	-38	-27		0	-30	-8	
당기순이익(비지배)								
자산총계	177	147	141		171	141	133	
부채총계	31	29	32		27	32	28	
자본총계	145	118	108		144	108	105	
자본총계(지배)	145	118	108		144	108	105	
자본총계(비지배)								
자본금	48	48	51		51	51	51	
영업활동현금흐름	-1	0	17		2	7	-4	
투자활동현금흐름	-17	-12	-8		-2	-2	-2	
재무활동현금흐름	22	-3	18		20	-2	-1	
CAPEX	5	4	1		0	0	0	
FCF	-7	-5	16		2	7	-4	
이자발생부채	6	3	10		3	10	8	
영업이익률	1.82	-8.51	2.29		1.28	0.31	-50.80	
순이익률	1.79	-41.72	-24.19		1.26	-68.67	-50.55	
ROE(%)		-28.66	-24.12		-16.31	-24.12	-31.92	
ROA(%)		-23.33	-18.96		-13.66	-18.96	-25.40	
부채비율	21.57	24.61	30.03		18.45	30.03	27.05	
자본유보율	187.20	106.41	81.23		138.64	81.23	66.29	
EPS(원)	3	-79	-56		1	-59	-15	
PER(배)	180.56	N/A	N/A		N/A	N/A	N/A	
BPS(원)	305	248	214		285	214	207	
PBR(배)	2.07	1.82	6.22		2.58	6.22	4.89	
현금DPS(원)	0	0						
현금배당수익률	0.00	0.00						
현금배당성향(%)	0.00	0.00			0.00			
발행주식수(보통주)	47,653,062	47,653,062	50,642,595		50,642,595	50,642,595	50,642,595	
