	2017/12	2018/12	2019/12	2020/12	2019/09	2019/12	2020/03	2020/06
매출액				0				
영업이익	-32	-102	-132	-380	-32	-24	-49	
영업이익(발표기준)	-32	-102	-132		-32	-24	-49	
세전계속사업이익	-35	-376	-135		-31	-27	-42	
당기순이익	-35	-376	-135	-370	-31	-27	-42	
당기순이익(지배)	-35	-376	-135	-370	-31	-27	-42	
당기순이익(비지배)								
자산총계	13	318	807		249	807	786	
부채총계	116	272	20		25	20	37	
자본총계	-103	46	787		224	787	749	
자본총계(지배)	-103	46	787		224	787	749	
자본총계(비지배)								
자본금	26	39	50		43	50	51	
영업활동현금흐름	-27	-81	-152		-21	-54	-35	
투자활동현금흐름	1	-303	-459		26	-531	35	
재무활동현금흐름	26	387	610		-4	585	0	
CAPEX	0	7	26		4	9	1	
FCF	-27	-89	-178		-26	-63	-36	
이자발생부채	44	19	8		9	8	7	
영업이익률								
순이익률								
ROE(%)		1,316.29	-32.46					
ROA(%)		-226.68	-24.02					
부채비율	-112.96	594.35	2.55		11.40	2.55	4.95	
자본유보율	-503.07	17.78	1,458.66		422.44	1,458.66	1,381.52	
EPS(원)	-340	-2,831	-815	-1,824	-183	-151	-206	
PER(배)			N/A	N/A			N/A	
BPS(원)	-1,008	295	3,897		1,306	3,897	3,704	
PBR(배)	0.00	0.00	11.36		0.00	11.36	7.30	
현금DPS(원)	0	0	0		0	0		
현금배당수익률			0.00					
현금배당성향(%)	0.00	0.00			0.00			
발행주식수(보통주)	10,214,000	15,556,978	20,194,842		17,122,842	20,194,842	20,228,842	
