	2017/12	2018/12	2019/12	2020/12	2019/06	2019/09	2019/12	2020/03
매출액	86	98	107		25	27	32	
영업이익	-2	3	10		3	3	2	
영업이익(발표기준)	-2	3	10		3	3	2	
세전계속사업이익	-7	3	12		3	4	1	
당기순이익	-6	3	17		4	4	5	
당기순이익(지배)	-6	3	17		4	4	5	
당기순이익(비지배)								
자산총계	197	205	231		220	222	231	
부채총계	32	37	47		43	41	47	
자본총계	165	169	184		177	181	184	
자본총계(지배)	165	169	184		177	181	184	
자본총계(비지배)								
자본금	24	24	24		24	24	24	
영업활동현금흐름	17	19	31		16	-2	12	
투자활동현금흐름	2	-8	-14		-3	6	-15	
재무활동현금흐름	0	0	-2		-1	-1	0	
CAPEX	0	0	0		0	0	0	
FCF	17	19	31		16	-2	12	
이자발생부채	0	0	4		4	0	4	
영업이익률	-2.54	2.97	8.94		10.69	11.66	5.24	
순이익률	-6.75	3.39	16.03		17.39	15.43	16.35	
ROE(%)	-3.47	2.00	9.72		6.34	8.61	9.72	
ROA(%)	-2.83	1.66	7.85		5.15	7.03	7.85	
부채비율	19.27	21.72	25.71		24.57	22.80	25.71	
자본유보율	630.61	649.17	712.85		682.27	699.49	712.85	
EPS(원)	-122	70	359		90	86	108	
PER(배)	N/A	54.10	17.65		31.60	21.64	17.65	
BPS(원)	3,666	3,749	4,087		3,925	4,016	4,087	
PBR(배)	1.66	1.01	1.55		1.83	1.68	1.55	
현금DPS(원)								
현금배당수익률								
현금배당성향(%)	0.00	0.00			0.00	0.00		
발행주식수(보통주)	4,769,250	4,769,250	4,769,250		4,769,250	4,769,250	4,769,250	
