	2017/12	2018/12	2019/12	2020/12	2019/06	2019/09	2019/12	2020/03
매출액	85	91	112		29	28	37	
영업이익	22	1	5		-2	2	14	
영업이익(발표기준)	22	1	5		-2	2	14	
세전계속사업이익	-61	-65	-1		-4	1	10	
당기순이익	-42	-66	5		-3	1	16	
당기순이익(지배)	-42	-66	5		-3	1	16	
당기순이익(비지배)								
자산총계	297	440	523		510	513	523	
부채총계	222	155	234		236	237	234	
자본총계	74	285	290		274	276	290	
자본총계(지배)	74	285	290		274	276	290	
자본총계(비지배)								
자본금	26	42	42		42	42	42	
영업활동현금흐름	-8	3	-25		-1	-1	2	
투자활동현금흐름	-16	-116	-91		-51	-6	-5	
재무활동현금흐름	46	175	68		29	-5	-4	
CAPEX	11	53	59		48	4	4	
FCF	-19	-49	-84		-49	-5	-2	
이자발생부채	99	105	186		182	180	186	
영업이익률	26.01	1.49	4.30		-8.28	7.87	38.28	
순이익률	-49.70	-73.05	4.47		-9.47	2.59	43.05	
ROE(%)	-44.44	-36.95	1.74		-13.33	-11.13	1.74	
ROA(%)	-16.57	-18.02	1.03		-8.00	-6.63	1.04	
부채비율	299.34	54.40	80.67		85.85	85.94	80.67	
자본유보율	181.59	570.31	575.64		543.07	544.78	575.64	
EPS(원)	-707	-826	59		-33	9	187	
PER(배)	N/A	N/A	54.02		N/A	N/A	54.02	
BPS(원)	1,239	3,371	3,425		3,246	3,262	3,425	
PBR(배)	6.66	1.21	0.93		1.24	0.97	0.93	
현금DPS(원)	0							
현금배당수익률	0.00							
현금배당성향(%)	0.00	0.00			0.00	0.00		
발행주식수(보통주)	5,218,995	8,458,466	8,458,466		8,458,466	8,458,466	8,458,466	
