	2017/12	2018/12	2019/12	2020/12	2019/09	2019/12	2020/03	2020/06
매출액	114	193	162		35	32	27	
영업이익	11	46	11		1	-7	1	
영업이익(발표기준)	11	46	11		1	-7	1	
세전계속사업이익	10	43	11		1	-7	2	
당기순이익	9	37	12		1	-5	2	
당기순이익(지배)	9	37	12		1	-5	2	
당기순이익(비지배)								
자산총계	117	178	298		211	298	299	
부채총계	48	47	41		44	41	32	
자본총계	69	131	257		168	257	267	
자본총계(지배)	69	131	257		168	257	267	
자본총계(비지배)								
자본금	2	12	17		14	17	18	
영업활동현금흐름	17	17	1		-1	-10	4	
투자활동현금흐름	-4	-17	-10		-1	0	-2	
재무활동현금흐름	-4	24	114		20	94	0	
CAPEX	4	16	10		1	0	3	
FCF	13	1	-9		-2	-11	2	
이자발생부채	26	25	27		27	27	20	
영업이익률	10.04	23.89	6.97		2.01	-23.24	2.46	
순이익률	7.84	19.42	7.39		3.88	-15.17	6.82	
ROE(%)		37.36	6.17					
ROA(%)		25.38	5.04					
부채비율	68.99	35.73	15.79		25.93	15.79	12.16	
자본유보율	3,361.29	970.83	1,377.71		1,118.15	1,377.71	1,399.02	
EPS(원)	398	1,587	453		49	-168	53	
PER(배)			61.96					
BPS(원)	3,071	5,373	7,414		6,118	7,414	7,525	
PBR(배)	0.00	0.00	3.78		0.00	3.78	2.47	
현금DPS(원)	0	0	0		0	0		
현금배당수익률			0.00					
현금배당성향(%)	0.00	0.00			0.00			
발행주식수(보통주)	2,254,000	2,440,000	3,465,288		2,744,288	3,465,288	3,546,588	
