	2017/12	2018/12	2019/12	2020/12	2019/06	2019/09	2019/12	2020/03
매출액	213	210	203		50	51	52	
영업이익	-5	-37	4		0	0	6	
영업이익(발표기준)	-5	-37	4		0	0	6	
세전계속사업이익	-20	-75	-2		3	-1	0	
당기순이익	-20	-75	-2		3	-1	0	
당기순이익(지배)	-20	-75	-2		3	-1	0	
당기순이익(비지배)								
자산총계	417	357	343		378	370	343	
부채총계	129	113	72		134	128	72	
자본총계	288	244	271		244	242	271	
자본총계(지배)	288	244	271		244	242	271	
자본총계(비지배)								
자본금	405	428	460		428	428	460	
영업활동현금흐름	47	50	19		13	4	-21	
투자활동현금흐름	-43	-16	-15		11	-19	-2	
재무활동현금흐름	4	-25	-8		0	1	-8	
CAPEX	45	19	16		3	5	4	
FCF	2	31	3		10	-1	-25	
이자발생부채	70	28	26		34	35	26	
영업이익률	-2.51	-17.53	1.95		0.33	-0.19	12.26	
순이익률	-9.26	-35.82	-0.83		6.53	-2.38	-0.29	
ROE(%)	-6.04	-28.29	-0.66		-20.76	-19.02	-0.66	
ROA(%)	-4.39	-19.45	-0.48		-14.82	-13.75	-0.48	
부채비율	44.68	46.32	26.52		55.12	52.67	26.52	
자본유보율	-28.83	-42.94	-40.93		-43.01	-43.30	-40.93	
EPS(원)	-25	-88	-2		4	-1	0	
PER(배)	N/A	N/A	N/A		N/A	N/A	N/A	
BPS(원)	356	285	295		285	283	295	
PBR(배)	1.65	1.48	1.43		1.49	1.49	1.43	
현금DPS(원)	0	0	0		0	0	0	
현금배당수익률	0.00	0.00	0.00					
현금배당성향(%)	0.00	0.00	0.00		0.00	0.00	0.00	
발행주식수(보통주)	80,966,335	85,564,335	91,952,335		85,564,335	85,564,335	91,952,335	
