	2017/12	2018/12	2019/12	2020/12	2019/06	2019/09	2019/12	2020/03
매출액	2,870	2,749	3,182		830	817	741	
영업이익	66	63	61		20	9	15	
영업이익(발표기준)	66	63	61		20	9	15	
세전계속사업이익	57	71	63		23	12	10	
당기순이익	43	54	46		18	8	7	
당기순이익(지배)	43	54	46		18	8	7	
당기순이익(비지배)								
자산총계	1,481	1,417	1,419		1,561	1,483	1,419	
부채총계	670	572	547		701	614	547	
자본총계	811	845	872		860	868	872	
자본총계(지배)	811	845	872		860	868	872	
자본총계(비지배)								
자본금	25	25	25		25	25	25	
영업활동현금흐름	-8	228	109		41	8	34	
투자활동현금흐름	-53	-87	-31		-7	1	-9	
재무활동현금흐름	93	-125	-84		-39	8	-33	
CAPEX	50	76	9		0	0	8	
FCF	-57	152	100		40	8	26	
이자발생부채	351	245	180		204	213	180	
영업이익률	2.29	2.28	1.91		2.47	1.10	1.96	
순이익률	1.48	1.96	1.46		2.11	0.96	0.91	
ROE(%)	5.38	6.49	5.40		6.32	5.32	5.40	
ROA(%)	3.05	3.71	3.27		3.46	3.09	3.27	
부채비율	82.70	67.72	62.79		81.50	70.78	62.79	
자본유보율	3,145.90	3,283.96	3,390.74		3,341.30	3,372.65	3,390.74	
EPS(원)	170	215	186		70	31	27	
PER(배)	11.70	9.28	9.62		8.77	9.79	9.62	
BPS(원)	3,242	3,380	3,487		3,441	3,473	3,487	
PBR(배)	0.61	0.59	0.51		0.54	0.51	0.51	
현금DPS(원)	70	70	90		0	0	90	
현금배당수익률	3.51	3.51	5.04					
현금배당성향(%)	41.13	32.55	48.51		0.00	0.00	335.25	
발행주식수(보통주)	25,000,000	25,000,000	25,000,000		25,000,000	25,000,000	25,000,000	
