	2017/12	2018/12	2019/12	2020/12	2019/06	2019/09	2019/12	2020/03
매출액	696	803	614		143	142	125	
영업이익	-13	30	13		2	-6	-14	
영업이익(발표기준)	-13	30	13		2	-6	-14	
세전계속사업이익	-41	-86	31		28	-3	-27	
당기순이익	-63	-202	37		30	2	-30	
당기순이익(지배)	-63	-200	38		30	2	-30	
당기순이익(비지배)	0							
자산총계	972	854	504		704	681	504	
부채총계	558	597	199		360	338	199	
자본총계	414	256	305		344	342	305	
자본총계(지배)	414	258	308		347	345	308	
자본총계(비지배)	0							
자본금	151	159	159		159	159	159	
영업활동현금흐름	-6	52	47		35	-12	-10	
투자활동현금흐름	-31	-24	150		182	-48	17	
재무활동현금흐름	-4	-62	-236		-172	-12	-40	
CAPEX	26	36	32		11	19	-6	
FCF	-32	16	15		24	-31	-4	
이자발생부채	436	337	106		162	147	106	
영업이익률	-1.93	3.75	2.19		1.56	-3.89	-11.15	
순이익률	-9.06	-25.21	6.07		20.61	1.61	-24.44	
ROE(%)	-14.67	-59.62	13.44		24.01	19.27	13.44	
ROA(%)	-6.17	-22.17	5.49		9.46	7.48	5.49	
부채비율	134.71	233.09	64.98		104.60	98.75	64.98	
자본유보율	102.95	-6.94	74.31		97.54	98.37	74.31	
EPS(원)	-213	-634	120		94	8	-96	
PER(배)	N/A	N/A	23.19		10.60	12.98	23.19	
BPS(원)	1,369	813	971		1,091	1,087	971	
PBR(배)	2.23	3.42	2.86		2.55	2.56	2.86	
현금DPS(원)								
현금배당수익률								
현금배당성향(%)	0.00	0.00	0.00		0.00	0.00	0.00	
발행주식수(보통주)	30,273,345	31,784,197	31,784,197		31,784,197	31,784,197	31,784,197	
