	2017/12	2018/12	2019/12	2020/12	2019/06	2019/09	2019/12	2020/03
매출액	554	377	627		128	100	140	
영업이익	66	-11	257		29	19	46	
영업이익(발표기준)	66	-11	257		29	19	46	
세전계속사업이익	-44	-118	247		-4	17	65	
당기순이익	-75	-149	208		-3	10	64	
당기순이익(지배)	-75	-149	208		-3	10	64	
당기순이익(비지배)								
자산총계	1,437	1,272	1,754		1,525	1,666	1,754	
부채총계	366	350	573		474	486	573	
자본총계	1,071	922	1,181		1,051	1,180	1,181	
자본총계(지배)	1,071	922	1,181		1,051	1,180	1,181	
자본총계(비지배)								
자본금	57	57	57		57	57	57	
영업활동현금흐름	109	-12	158		0	49	-23	
투자활동현금흐름	-48	-107	-285		-212	-241	164	
재무활동현금흐름		-21	-15		-7	-2	-6	
CAPEX	1	13	3		2	0	0	
FCF	107	-26	154		-1	49	-23	
이자발생부채	82	81	130		137	135	130	
영업이익률	11.99	-2.86	40.94		22.57	19.08	32.87	
순이익률	-13.50	-39.55	33.15		-2.70	10.47	46.11	
ROE(%)	-6.72	-14.94	19.76		3.31	4.13	21.86	
ROA(%)	-5.13	-10.99	13.73		2.40	3.14	15.19	
부채비율	34.20	37.96	48.49		45.07	41.17	48.49	
자본유보율	1,784.75	1,553.77	1,924.52		1,787.03	1,805.48	1,924.52	
EPS(원)	-660	-1,314	1,833		-30	92	569	
PER(배)	N/A	N/A	6.82		43.99	27.56	6.16	
BPS(원)	9,595	8,390	10,811		9,620	10,805	10,811	
PBR(배)	1.79	1.13	1.16		1.42	1.05	1.16	
현금DPS(원)								
현금배당수익률								
현금배당성향(%)	0.00	0.00	0.00		0.00	0.00	0.00	
발행주식수(보통주)	11,330,638	11,330,638	11,330,638		11,330,638	11,330,638	11,330,638	
