	2017/12	2018/12	2019/12	2020/12	2019/06	2019/09	2019/12	2020/03
매출액	156	205	361		100	86	99	
영업이익	-38	-58	14		10	10	2	
영업이익(발표기준)	-38	-58	14		10	10	2	
세전계속사업이익	-56	-57	-1		10	8	-13	
당기순이익	-54	-71	5		11	9	-8	
당기순이익(지배)	-54	-71	5		11	9	-8	
당기순이익(비지배)								
자산총계	398	364	458		380	365	458	
부채총계	230	194	279		205	181	279	
자본총계	168	170	179		175	184	179	
자본총계(지배)	168	170	179		175	184	179	
자본총계(비지배)								
자본금	62	69	69		69	69	69	
영업활동현금흐름	-8	-18	14		16	-1	12	
투자활동현금흐름	12	3	-69		-15	15	-101	
재무활동현금흐름	11	-9	53		-5	-1	94	
CAPEX	22	11	14		3	4	5	
FCF	-30	-29	0		12	-5	8	
이자발생부채	150	77	132		65	63	132	
영업이익률	-24.49	-28.37	3.99		9.55	11.10	2.28	
순이익률	-35.01	-34.37	1.31		10.84	10.72	-8.26	
ROE(%)	-30.51		2.71				2.71	
ROA(%)	-13.44		1.15				1.15	
부채비율	137.16	114.27	156.08		117.58	98.37	156.08	
자본유보율	157.74	127.82	139.37		152.43	146.45	139.37	
EPS(원)	-455	-521	34		78	66	-59	
PER(배)	N/A	N/A	159.09			N/A	159.09	
BPS(원)	1,345	1,228	1,293		1,262	1,328	1,293	
PBR(배)	4.77	3.44	4.20		3.32	3.32	4.20	
현금DPS(원)	0	0	0		0	0	0	
현금배당수익률	0.00	0.00	0.00					
현금배당성향(%)	0.00	0.00	0.00		0.00	0.00	0.00	
발행주식수(보통주)	12,493,171	13,848,373	13,848,373		13,848,373	13,848,373	13,848,373	
