	2017/12	2018/12	2019/12	2020/12	2019/06	2019/09	2019/12	2020/03
매출액	315	635	643		166	164	138	
영업이익	-95	0	-57		-13	-8	-27	
영업이익(발표기준)	-95	0	-57		-13	-8	-27	
세전계속사업이익	-96	-4	-76		-13	-16	-36	
당기순이익	-96	-5	-76		-13	-16	-36	
당기순이익(지배)	-96	-5	-76		-13	-16	-36	
당기순이익(비지배)								
자산총계	308	375	332		383	333	332	
부채총계	71	138	167		168	133	167	
자본총계	237	236	165		215	200	165	
자본총계(지배)	237	236	165		215	200	165	
자본총계(비지배)								
자본금	99	99	99		99	99	99	
영업활동현금흐름	-82	-47	-14		-23	-40	16	
투자활동현금흐름	63	68	11		-1	4	10	
재무활동현금흐름	-6	10	-9		0	0	-7	
CAPEX	9	9	2		1	0	0	
FCF	-92	-57	-16		-24	-40	16	
이자발생부채	33	43	54		42	42	54	
영업이익률	-30.28	0.03	-8.91		-7.70	-5.08	-19.61	
순이익률	-30.44	-0.73	-11.88		-7.97	-9.99	-25.91	
ROE(%)		-1.97	-38.05		-10.57	-20.59	-38.05	
ROA(%)		-1.36	-21.61		-6.14	-13.11	-21.61	
부채비율	29.97	58.60	101.10		78.35	66.65	101.10	
자본유보율	130.69	124.99	47.65		100.52	89.86	47.65	
EPS(원)	-488	-24	-387		-67	-83	-181	
PER(배)	N/A	N/A	N/A		N/A	N/A	N/A	
BPS(원)	1,199	1,196	836		1,087	1,011	836	
PBR(배)	3.16	3.41	4.99		3.84	4.13	4.99	
현금DPS(원)	0	0	0		0	0	0	
현금배당수익률	0.00	0.00	0.00					
현금배당성향(%)	0.00	0.00	0.00		0.00	0.00	0.00	
발행주식수(보통주)	19,747,641	19,747,641	19,747,641		19,747,641	19,747,641	19,747,641	
