	2017/12	2018/12	2019/12	2020/12	2019/06	2019/09	2019/12	2020/03
매출액	125	1,410	1,929		462	440	469	
영업이익	-2	43	86		12	28	16	
영업이익(발표기준)	-2	43	86		12	28	16	
세전계속사업이익	5	46	90		16	27	16	
당기순이익	3	40	78		15	23	16	
당기순이익(지배)	3	40	78		15	23	16	
당기순이익(비지배)								
자산총계	233	720	671		619	643	671	
부채총계	16	469	350		334	334	350	
자본총계	218	251	320		286	308	320	
자본총계(지배)	218	251	320		286	308	320	
자본총계(비지배)								
자본금	10	10	10		10	10	10	
영업활동현금흐름	-8	68	176		27	40	71	
투자활동현금흐름	20	-45	-98		-25	-17	-16	
재무활동현금흐름			-10		-7	-1	-1	
CAPEX	0	13	19		8	2	4	
FCF	-8	55	156		19	38	67	
이자발생부채	0	0	18		20	19	18	
영업이익률	-1.90	3.05	4.48		2.70	6.26	3.43	
순이익률	2.46	2.85	4.05		3.24	5.13	3.46	
ROE(%)	1.42	17.13	27.34		23.18	27.18	27.34	
ROA(%)	1.33	8.43	11.24		8.94	11.36	11.24	
부채비율	7.12	186.58	109.33		116.87	108.49	109.33	
자본유보율	2,457.24	2,786.94	3,477.58		3,129.50	3,355.61	3,477.58	
EPS(원)	154	2,009	3,907		748	1,131	812	
PER(배)	267.25	17.97	11.32		14.04	10.44	11.32	
BPS(원)	12,968	14,970	19,084		17,011	18,357	19,084	
PBR(배)	3.18	2.41	2.32		2.49	2.13	2.32	
현금DPS(원)	0	300	300		0	0	300	
현금배당수익률	0.00	0.83	0.68					
현금배당성향(%)	0.00	12.53	6.45		0.00	0.00	31.00	
발행주식수(보통주)	2,000,000	2,000,000	2,000,000		2,000,000	2,000,000	2,000,000	
