	2017/12	2018/12	2019/12	2020/12	2019/06	2019/09	2019/12	2020/03
매출액	2,402	2,211	2,039		547	516	517	
영업이익	34	-15	-18		0	-4	1	
영업이익(발표기준)	34	-15	-18		0	-4	1	
세전계속사업이익	25	-40	59		-11	-8	98	
당기순이익	16	-37	38		-8	-7	70	
당기순이익(지배)	17	-37	38		-8	-7	70	
당기순이익(비지배)	-1							
자산총계	1,551	1,517	1,429		1,671	1,637	1,429	
부채총계	771	768	623		927	900	623	
자본총계	779	750	806		744	737	806	
자본총계(지배)	779	750	806		744	737	806	
자본총계(비지배)	0							
자본금	177	177	177		177	177	177	
영업활동현금흐름	-37	5	37		-57	-12	86	
투자활동현금흐름	-406	-40	263		1	-1	182	
재무활동현금흐름	431	38	56		83	16	-32	
CAPEX	10	81	25		2	1	8	
FCF	-47	-75	12		-60	-13	78	
이자발생부채	567	609	416		710	714	416	
영업이익률	1.40	-0.69	-0.90		0.02	-0.79	0.12	
순이익률	0.66	-1.68	1.88		-1.44	-1.29	13.52	
ROE(%)	2.25	-4.87	4.94		-9.12	-9.37	4.94	
ROA(%)	1.17	-2.43	2.61		-4.12	-4.28	2.61	
부채비율	99.00	102.41	77.31		124.64	122.06	77.31	
자본유보율	339.82	353.83	363.10		327.35	323.60	363.10	
EPS(원)	54	-105	108		-22	-19	197	
PER(배)	34.59	N/A	20.05		N/A	N/A	20.05	
BPS(원)	2,202	2,118	2,276		2,102	2,083	2,276	
PBR(배)	0.86	1.15	0.96		1.09	1.06	0.96	
현금DPS(원)								
현금배당수익률								
현금배당성향(%)	0.00	0.00	0.00		0.00	0.00	0.00	
발행주식수(보통주)	35,399,906	35,399,906	35,399,906		35,399,906	35,399,906	35,399,906	
