	2017/12	2018/12	2019/12	2020/12	2019/09	2019/12	2020/03	2020/06
매출액	1,555	1,662	1,507		374	407	291	
영업이익	8	11	5		3	0	2	
영업이익(발표기준)	8	11	5		3	0	2	
세전계속사업이익	26	30	108		88	9	7	
당기순이익	21	24	83		66	8	5	
당기순이익(지배)	21	24	83		66	8	5	
당기순이익(비지배)								
자산총계	799	752	837		827	837	851	
부채총계	102	48	67		66	67	98	
자본총계	698	704	770		762	770	753	
자본총계(지배)	698	704	770		762	770	753	
자본총계(비지배)								
자본금	15	15	15		15	15	15	
영업활동현금흐름	16	50	7		2	-5	42	
투자활동현금흐름	1	48	-2		13	-3	27	
재무활동현금흐름	-15	-75	-22		-3	-1	-1	
CAPEX	1	2	5		0	3	0	
FCF	15	48	3		2	-8	42	
이자발생부채	60	0	0		7	0	6	
영업이익률	0.48	0.66	0.33		0.72	0.07	0.72	
순이익률	1.33	1.43	5.50		17.64	2.01	1.82	
ROE(%)	2.97	3.38	11.25		12.19	11.25	11.52	
ROA(%)	2.60	3.06	10.44		11.09	10.44	10.30	
부채비율	14.56	6.76	8.65		8.63	8.65	12.96	
자본유보율	4,592.74	4,641.63	5,078.89		5,023.69	5,078.89	4,968.66	
EPS(원)	138	158	553		439	54	35	
PER(배)	20.16	17.12	9.70		11.23	9.70	9.52	
BPS(원)	4,797	4,844	5,296		5,239	5,296	5,182	
PBR(배)	0.58	0.56	1.01		1.27	1.01	1.02	
현금DPS(원)	100	120	150		0	150		
현금배당수익률	3.60	4.44	2.80					
현금배당성향(%)	70.43	73.63	26.30		0.00	266.95		
발행주식수(보통주)	15,000,000	15,000,000	15,000,000		15,000,000	15,000,000	15,000,000	
