	2017/12	2018/12	2019/12	2020/12	2019/06	2019/09	2019/12	2020/03
매출액	186	196	425		105	92	157	
영업이익	-68	-20	15		4	3	6	
영업이익(발표기준)	-68	-20	15		4	3	6	
세전계속사업이익	-341	-140	-21		-25	0	7	
당기순이익	-341	-140	-27		-28	0	4	
당기순이익(지배)	-341	-140	-27		-28	0	4	
당기순이익(비지배)								
자산총계	451	360	431		395	418	431	
부채총계	405	317	221		191	214	221	
자본총계	46	44	210		204	204	210	
자본총계(지배)	46	44	210		204	204	210	
자본총계(비지배)								
자본금	164	224	151		298	149	151	
영업활동현금흐름	-16	-42	-68		-40	-5	-13	
투자활동현금흐름	-36	-52	-14		-4	-2	-9	
재무활동현금흐름	52	92	107		37	-1	1	
CAPEX	0	0	0		0	0	0	
FCF	-16	-42	-68		-40	-6	-14	
이자발생부채	240	171	123		133	132	123	
영업이익률	-36.32	-9.99	3.54		3.57	3.23	3.63	
순이익률	-182.83	-71.14	-6.26		-26.49	-0.50	2.64	
ROE(%)	-171.16	-310.37	-20.98		-82.46	-83.58	-20.98	
ROA(%)	-58.88	-34.41	-6.72		-30.41	-33.06	-6.72	
부채비율	876.48	723.07	105.47		93.52	105.28	105.47	
자본유보율	-70.23	-79.09	57.80		-25.21	49.22	57.80	
EPS(원)	-2,162	-670	-97		-108	-2	14	
PER(배)	N/A	N/A	N/A		N/A	N/A	N/A	
BPS(원)	281	196	695		686	684	695	
PBR(배)	5.19	13.09	4.29		4.35	4.36	4.29	
현금DPS(원)	0	0	0		0	0	0	
현금배당수익률	0.00	0.00	0.00					
현금배당성향(%)	0.00	0.00	0.00		0.00	0.00	0.00	
발행주식수(보통주)	16,441,383	22,390,089	30,151,608		29,762,807	29,762,807	30,151,608	
