	2017/12	2018/12	2019/12	2020/12	2019/06	2019/09	2019/12	2020/03
매출액	181	350	196		29	47	64	
영업이익	-22	-18	-100		-36	-4	-49	
영업이익(발표기준)	-22	-18	-100		-36	-4	-49	
세전계속사업이익	-59	-118	-214		-63	-12	-120	
당기순이익	-67	-120	-213		-63	-13	-118	
당기순이익(지배)	-66	-120	-212		-62	-13	-118	
당기순이익(비지배)	-1							
자산총계	551	782	618		762	760	618	
부채총계	219	314	271		338	314	271	
자본총계	333	469	347		424	446	347	
자본총계(지배)	331	466	336		411	432	336	
자본총계(비지배)	1							
자본금	167	233	266		238	254	266	
영업활동현금흐름	-20	-79	-26		-29	15	13	
투자활동현금흐름	-102	-213	-25		8	-22	-27	
재무활동현금흐름	163	304	50		-2	-1	10	
CAPEX	35	58	18		1	13	3	
FCF	-55	-137	-43		-30	2	10	
이자발생부채	189	241	214		279	251	214	
영업이익률	-12.26	-5.18	-50.82		-126.90	-9.48	-75.94	
순이익률	-36.92	-34.15	-108.59		-219.54	-26.46	-183.68	
ROE(%)	-23.22	-30.15	-52.99		-38.12	-39.22	-52.99	
ROA(%)	-13.29	-17.95	-30.45		-22.49	-24.37	-30.45	
부채비율	65.82	66.93	77.94		79.71	70.36	77.94	
자본유보율	99.13	113.95	31.88		83.98	80.76	31.88	
EPS(원)	-242	-274	-435		-131	-26	-224	
PER(배)	N/A	N/A	N/A		N/A	N/A	N/A	
BPS(원)	990	1,000	630		862	850	630	
PBR(배)	1.78	1.65	2.04		1.47	1.43	2.04	
현금DPS(원)	0	0	0		0	0	0	
현금배당수익률	0.00	0.00	0.00					
현금배당성향(%)	0.00	0.00	0.00		0.00	0.00	0.00	
발행주식수(보통주)	33,447,174	46,607,494	53,281,430		47,604,597	50,816,883	53,281,430	
