	2017/12	2018/12	2019/12	2020/12	2019/06	2019/09	2019/12	2020/03
매출액	137	149	130		42	27	33	
영업이익	30	35	14		11	1	0	
영업이익(발표기준)	30	35	14		11	1	0	
세전계속사업이익	29	17	17		11	2	0	
당기순이익	24	11	16		9	1	1	
당기순이익(지배)	24	11	16		9	1	1	
당기순이익(비지배)								
자산총계	368	467	482		484	483	482	
부채총계	184	20	20		23	20	20	
자본총계	185	447	463		461	462	463	
자본총계(지배)	185	447	463		461	462	463	
자본총계(비지배)								
자본금	15	20	20		20	20	20	
영업활동현금흐름	39	48	26		10	26	0	
투자활동현금흐름	-32	-189	-47		-11	-38	-8	
재무활동현금흐름		67	-1		0	-1	0	
CAPEX	12	21	190		131	186	4	
FCF	26	26	-163		-120	-159	-4	
이자발생부채	163	0	1		1	1	1	
영업이익률	22.09	23.55	10.70		25.73	3.07	-1.40	
순이익률	17.75	7.61	12.16		22.24	5.34	2.91	
ROE(%)	14.03	3.58			5.87			
ROA(%)	6.81	2.71			4.36			
부채비율	99.24	4.50	4.21		5.00	4.41	4.21	
자본유보율	1,153.28	2,087.18	2,164.54		2,152.86	2,159.81	2,164.54	
EPS(원)	664	308	387		229	35	24	
PER(배)		96.18	59.85		61.89			
BPS(원)	5,064	10,936	11,319		11,264	11,301	11,319	
PBR(배)	0.00	2.71	2.05		2.70	1.86	2.05	
현금DPS(원)	0							
현금배당수익률								
현금배당성향(%)	0.00	0.00	0.00		0.00	0.00	0.00	
발행주식수(보통주)	3,000,000	4,090,000	4,090,000		4,090,000	4,090,000	4,090,000	
