	2017/12	2018/12	2019/12	2020/12	2019/09	2019/12	2020/03	2020/06
매출액	184	297	487		125	160	192	
영업이익	-1	-57	6		-1	4	2	
영업이익(발표기준)	-1	-57	6		-1	4	2	
세전계속사업이익	-44	-133	-88		21	-6	-6	
당기순이익	-44	-133	-84		21	-1	-6	
당기순이익(지배)	-43	-131	-87		21	-2	-6	
당기순이익(비지배)	-1							
자산총계	848	1,367	1,566		1,468	1,566	1,771	
부채총계	152	445	458		499	458	421	
자본총계	696	922	1,108		969	1,108	1,350	
자본총계(지배)	696	885	1,033		887	1,033	1,237	
자본총계(비지배)								
자본금	133	199	254		220	254	327	
영업활동현금흐름	-7	-20	45		64	-25	5	
투자활동현금흐름	-99	-492	63		-22	108	-76	
재무활동현금흐름	151	449	11		-34	23	206	
CAPEX	2	6	15		1	0	3	
FCF	-8	-26	30		64	-25	2	
이자발생부채	64	316	273		346	273	274	
영업이익률	-0.80	-19.33	1.19		-0.43	2.63	1.06	
순이익률	-23.80	-44.65	-17.20		17.06	-0.77	-3.17	
ROE(%)		-16.59	-9.07		-23.24	-9.07	-3.77	
ROA(%)		-11.98	-5.71		-15.29	-5.71	-2.31	
부채비율	21.82	48.32	41.35		51.51	41.35	31.21	
자본유보율	530.79	408.06	386.34		349.05	386.34	339.89	
EPS(원)	-171	-408	-207		52	-4	-10	
PER(배)	N/A	N/A	N/A		N/A	N/A	N/A	
BPS(원)	2,623	2,229	2,036		2,015	2,036	1,892	
PBR(배)	0.88	0.82	0.79		1.03	0.79	0.57	
현금DPS(원)	0	0			0			
현금배당수익률	0.00	0.00						
현금배당성향(%)	0.00	0.00	0.00		0.00	0.00		
발행주식수(보통주)	26,574,014	39,747,667	50,750,542		44,065,242	50,750,542	50,750,542	
