	2017/12	2018/12	2019/12	2020/12	2019/06	2019/09	2019/12	2020/03
매출액	137	171	197					
영업이익	15	27	41					
영업이익(발표기준)	15	27	41					
세전계속사업이익	19	20	8					
당기순이익	5	15	6					
당기순이익(지배)	5	15	5					
당기순이익(비지배)								
자산총계	108	118	211				205	
부채총계	55	50	115				103	
자본총계	52	67	96				102	
자본총계(지배)	52	67	95				102	
자본총계(비지배)								
자본금	12	12	22				22	
영업활동현금흐름	26	14	61					
투자활동현금흐름	1	-10	2					
재무활동현금흐름	-11	-12	-22					
CAPEX	2	1	1					
FCF	25	14	60			0	0	
이자발생부채	22	13	65				55	
영업이익률	10.74	15.87	20.74					
순이익률	3.73	8.93	3.18					
ROE(%)	10.29	25.49						
ROA(%)	4.34	13.52						
부채비율	106.29	74.82	119.85				101.71	
자본유보율	348.57	467.69	415.32				445.19	
EPS(원)	23	70	20					
PER(배)			85.78					
BPS(원)	240	299	418				450	
PBR(배)			4.06				3.77	
현금DPS(원)	0	0	0		0	0	0	
현금배당수익률	0.00	0.00	0.00					
현금배당성향(%)	0.00	0.00	0.00					
발행주식수(보통주)	15,723,557	18,691,654	21,659,750		21,659,750	21,659,750	21,659,750	
