	2017/12	2018/12	2019/12	2020/12	2019/06	2019/09	2019/12	2020/03
매출액	163	1,023	921		251	57	344	
영업이익	83	218	163		46	7	69	
영업이익(발표기준)	83	218	163		46	7	69	
세전계속사업이익	83	218	163		46	7	69	
당기순이익	76	186	139		38	6	60	
당기순이익(지배)	76	186	139		38	6	60	
당기순이익(비지배)								
자산총계	978	3,259	4,188		3,776	3,705	4,188	
부채총계	52	2,072	2,651		2,310	2,233	2,651	
자본총계	927	1,186	1,537		1,466	1,472	1,537	
자본총계(지배)	927	1,186	1,537		1,466	1,472	1,537	
자본총계(비지배)								
자본금	249	265	312		312	312	312	
영업활동현금흐름	114	-100	-265		87	-192	-151	
투자활동현금흐름	-4	-12	-101		0	0	-101	
재무활동현금흐름	0	113	569		-195	-48	288	
CAPEX	0	1	2		0	0	1	
FCF								
이자발생부채	0	0	0		0	0	0	
영업이익률	51.25	21.28	17.67		18.51	12.55	19.93	
순이익률	46.52	18.16	15.05		15.04	10.37	17.55	
ROE(%)	8.52		10.18		11.27	5.14	10.16	
ROA(%)	8.07		3.72		4.23	1.94	3.72	
부채비율	5.59	174.74	172.46		157.54	151.69	172.46	
자본유보율	272.67	347.03	393.16		370.41	372.31	393.16	
EPS(원)	207	485	310		82	13	131	
PER(배)			10.43		10.50	18.06	10.45	
BPS(원)	2,535	3,037	3,341		3,187	3,200	3,341	
PBR(배)	0.00	0.00	0.97		1.16	0.90	0.97	
현금DPS(원)	0	0	123		0	0	123	
현금배당수익률			3.81		0.00	0.00		
현금배당성향(%)	0.00	0.00	40.95		0.00	0.00	94.03	
발행주식수(보통주)	36,543,323	39,048,323	46,000,823		46,000,823	46,000,823	46,000,823	
