	2017/12	2018/12	2019/12	2020/12	2019/06	2019/09	2019/12	2020/03
매출액	381	109	130		38	52	12	
영업이익	-7	-8	0		-5	-2	14	
영업이익(발표기준)	-7	-8	0		-5	-2	14	
세전계속사업이익	-26	11	1		-5	-1	13	
당기순이익	-24	-29	-20		-5	-1	-7	
당기순이익(지배)	-24	-29	-20		-5	-1	-7	
당기순이익(비지배)								
자산총계	441	336	443		460	458	443	
부채총계	133	57	170		179	178	170	
자본총계	308	279	273		281	280	273	
자본총계(지배)	308	279	273		281	280	273	
자본총계(비지배)								
자본금	346	346	346		346	346	346	
영업활동현금흐름	-20	7	-27		-2	-8	-2	
투자활동현금흐름	77	147	141		157	30	0	
재무활동현금흐름	-55	-89	-4		-1	-1	-1	
CAPEX	3	4	2		0	0	0	
FCF	-23	2	-28		-2	-8	-2	
이자발생부채	89	0	5		9	8	5	
영업이익률	-1.94	-7.38	-0.20		-13.33	-3.43	122.39	
순이익률	-6.36	-26.25	-15.11		-11.88	-1.52	-61.95	
ROE(%)	-8.09		-7.12		-11.17	-7.69	-7.12	
ROA(%)	-5.04		-5.04		-7.32	-5.00	-5.04	
부채비율	43.22	20.38	62.23		63.73	63.66	62.23	
자본유보율	-7.62	-16.10	-17.76		-15.55	-15.78	-17.76	
EPS(원)	-36	-41	-28		-7	-1	-11	
PER(배)	N/A	N/A	N/A		N/A	N/A	N/A	
BPS(원)	448	405	397		408	407	397	
PBR(배)	1.92	1.55	1.64		2.11	1.75	1.64	
현금DPS(원)	0	0			0	0		
현금배당수익률	0.00	0.00						
현금배당성향(%)	0.00	0.00	0.00		0.00	0.00	0.00	
발행주식수(보통주)	69,138,942	69,138,942	69,138,942		69,138,942	69,138,942	69,138,942	
