	2017/12	2018/12	2019/12	2020/12	2019/06	2019/09	2019/12	2020/03
매출액	532	789	671		215	127	72	
영업이익	24	41	-26		18	-13	-44	
영업이익(발표기준)	24	41	-26		18	-13	-44	
세전계속사업이익	3	33	-22		19	-6	-52	
당기순이익	3	35	-18		18	-1	-51	
당기순이익(지배)	3	35	-18		18	-1	-51	
당기순이익(비지배)								
자산총계	690	812	758		832	789	758	
부채총계	344	431	400		418	376	400	
자본총계	346	381	359		414	413	359	
자본총계(지배)	346	381	359		414	413	359	
자본총계(비지배)								
자본금	35	35	35		35	35	35	
영업활동현금흐름	-7	-88	84		-1	62	28	
투자활동현금흐름	-46	19	-17		6	-1	-16	
재무활동현금흐름	110	10	64		-1	49	0	
CAPEX	7	5	16		-6	1	13	
FCF	-14	-93	68		5	60	14	
이자발생부채	93	103	177		125	175	177	
영업이익률	4.53	5.22	-3.93		8.55	-10.12	-61.02	
순이익률	0.62	4.44	-2.63		8.30	-1.07	-70.73	
ROE(%)	1.19	9.64	-4.78		20.05	11.91	-4.78	
ROA(%)	0.53	4.67	-2.25		10.32	5.89	-2.25	
부채비율	99.27	113.19	111.52		101.06	91.16	111.52	
자본유보율	898.57	995.98	927.66		1,085.39	1,081.55	927.66	
EPS(원)	53	498	-251		253	-19	-727	
PER(배)	106.53	10.67	N/A		6.37	8.79	N/A	
BPS(원)	5,070	5,579	5,251		6,060	6,042	5,251	
PBR(배)	1.11	0.95	0.92		1.13	0.96	0.92	
현금DPS(원)	0	50						
현금배당수익률	0.00	0.94						
현금배당성향(%)	0.00	9.74	0.00		0.00	0.00	0.00	
발행주식수(보통주)	7,045,100	7,045,100	7,045,100		7,045,100	7,045,100	7,045,100	
