	2017/12	2018/12	2019/12	2020/12	2019/09	2019/12	2020/03	2020/06
매출액	2,598	3,476	4,461	5,905			1,088	
영업이익	-228	139	221	350			36	
영업이익(발표기준)	-228	139	221				36	
세전계속사업이익	-2,106	137	163	310			30	
당기순이익	-2,047	186	235	250			30	
당기순이익(지배)	-2,047	186	235	350			30	
당기순이익(비지배)								
자산총계	2,554	2,764	4,812			4,304	4,458	
부채총계	344	375	1,633			1,123	1,249	
자본총계	2,210	2,389	3,179			3,180	3,209	
자본총계(지배)	2,210	2,389	3,179			3,180	3,209	
자본총계(비지배)								
자본금	400	400	560			560	560	
영업활동현금흐름	731	-405	163				-251	
투자활동현금흐름	-54	-212	-625				-23	
재무활동현금흐름			803				133	
CAPEX	47	108	201				34	
FCF	684	-514	-39			0	-285	
이자발생부채	0	0	246			246	303	
영업이익률	-8.77	4.00	4.95	5.93			3.35	
순이익률	-78.79	5.36	5.28	4.23			2.73	
ROE(%)	-63.30	8.09						
ROA(%)	-56.16	7.00						
부채비율	15.57	15.72	51.38			35.32	38.93	
자본유보율	452.60	497.13	467.63			467.92	472.93	
EPS(원)	-25,588	2,327	2,788	3,125			265	
PER(배)			6.19	8.67				
BPS(원)	27,630	29,856	28,380			28,396	28,650	
PBR(배)	0.00	0.00	0.61			0.61	0.67	
현금DPS(원)	0	0			0			
현금배당수익률								
현금배당성향(%)	0.00	0.00	0.00					
발행주식수(보통주)	8,000,000	8,000,000	11,200,000		8,000,000	11,200,000	11,200,000	
