	2017/12	2018/12	2019/12	2020/12	2019/06	2019/09	2019/12	2020/03
매출액	33	54	38		11	7	10	
영업이익	-26	-46	-71		-22	-18	-19	
영업이익(발표기준)	-26	-46	-71		-22	-18	-19	
세전계속사업이익	-84	-409	-96		-18	-17	-49	
당기순이익	-84	-409	-96		-18	-17	-49	
당기순이익(지배)	-84	-409	-96		-18	-17	-49	
당기순이익(비지배)								
자산총계	184	244	454		388	477	454	
부채총계	18	89	211		84	186	211	
자본총계	167	155	243		304	291	243	
자본총계(지배)	167	155	243		304	291	243	
자본총계(비지배)								
자본금	27	57	65		65	65	65	
영업활동현금흐름	-21	-31	-40			-25	-15	
투자활동현금흐름	-124	-70	-212			-149	-64	
재무활동현금흐름	163	93	267			272	-5	
CAPEX	2	19	19			14	5	
FCF	-23	-50	-59		0	-39	-20	
이자발생부채	5	60	103		62	136	103	
영업이익률	-78.83	-84.48	-183.85		-191.98	-244.71	-180.67	
순이익률	-254.16	-750.91	-249.08		-153.96	-234.33	-474.98	
ROE(%)	-66.48	-254.51						
ROA(%)	-59.16	-191.11						
부채비율	10.48	57.68	86.76		27.71	63.86	86.76	
자본유보율	509.03	170.55	276.10		370.23	350.18	276.10	
EPS(원)	-867	-3,597	-756		-141	-128	-370	
PER(배)	N/A	N/A	N/A					
BPS(원)	1,526	1,318	1,838		2,298	2,200	1,838	
PBR(배)	4.91	9.71	2.98		3.18	2.64	2.98	
현금DPS(원)	0	0	0		0	0	0	
현금배당수익률	0.00	0.00	0.00					
현금배당성향(%)	0.00	0.00	0.00		0.00	0.00	0.00	
발행주식수(보통주)	4,897,786	11,426,006	12,926,006		12,926,006	12,926,006	12,926,006	
