	2017/12	2018/12	2019/12	2020/12	2019/06	2019/09	2019/12	2020/03
매출액	193	171	236		58	60	68	
영업이익	-7	-28	-13		-2	-2	-4	
영업이익(발표기준)	-7	-28	-13		-2	-2	-4	
세전계속사업이익	15	-24	-10		-2	-2	-4	
당기순이익	-37	-24	-10		-1	-2	-4	
당기순이익(지배)	-37	-24	-10		-1	-2	-4	
당기순이익(비지배)								
자산총계	351	334	341		347	344	341	
부채총계	46	45	56		58	56	56	
자본총계	304	289	285		290	288	285	
자본총계(지배)	304	289	285		290	288	285	
자본총계(비지배)								
자본금	68	68	68		68	68	68	
영업활동현금흐름	8	0	-20		-9	-3	-4	
투자활동현금흐름	61	-73	18		13	8	-4	
재무활동현금흐름	-10	7	4		4	0	-1	
CAPEX	0	1	4		1	1	1	
FCF	7	-1	-24		-10	-5	-5	
이자발생부채	0	0	2		2	1	2	
영업이익률	-3.46	-16.57	-5.31		-3.70	-4.08	-5.61	
순이익률	-19.09	-13.86	-4.15		-1.65	-2.71	-5.94	
ROE(%)	-10.85	-7.97	-3.41		-5.82	-4.32	-3.41	
ROA(%)	-9.56	-6.90	-2.90		-4.95	-3.66	-2.90	
부채비율	15.17	15.73	19.60		19.88	19.45	19.60	
자본유보율	364.39	333.93	321.50		327.75	325.42	321.50	
EPS(원)	-272	-175	-72		-7	-12	-30	
PER(배)	N/A	N/A	N/A		N/A	N/A	N/A	
BPS(원)	2,332	2,176	2,108		2,139	2,127	2,108	
PBR(배)	0.83	0.92	1.30		1.09	1.07	1.30	
현금DPS(원)								
현금배당수익률								
현금배당성향(%)	0.00	0.00			0.00	0.00		
발행주식수(보통주)	13,541,002	13,541,002	13,541,002		13,541,002	13,541,002	13,541,002	
