	2017/12	2018/12	2019/12	2020/12	2019/06	2019/09	2019/12	2020/03
매출액	248	283	288		61	68	110	
영업이익	11	31	18		-2	0	33	
영업이익(발표기준)	11	31	18		-2	0	33	
세전계속사업이익	-15	34	21		-1	1	33	
당기순이익	-16	31	25		0	1	37	
당기순이익(지배)	-16	31	25		0	1	37	
당기순이익(비지배)								
자산총계	242	270	773		255	290	773	
부채총계	44	29	130		27	60	130	
자본총계	198	241	643		228	229	643	
자본총계(지배)	198	241	643		228	229	643	
자본총계(비지배)								
자본금	35	36	51		36	36	51	
영업활동현금흐름	-6	32	23		-4	4	28	
투자활동현금흐름	69	-11	-530		7	-35	-462	
재무활동현금흐름	-50	-3	475		-2	29	448	
CAPEX	5	7	1		0	0	0	
FCF	-11	25	22		-4	4	28	
이자발생부채	17	6	107		7	38	107	
영업이익률	4.38	11.11	6.15		-2.98	-0.21	29.82	
순이익률	-6.44	11.09	8.77		-0.34	1.69	33.18	
ROE(%)	-10.74	14.31	5.72		13.67	11.77	5.64	
ROA(%)	-7.40	12.25	4.84		12.08	9.77	4.77	
부채비율	22.31	12.23	20.28		11.82	26.23	20.28	
자본유보율	520.71	621.91	1,211.01		586.95	589.86	1,211.01	
EPS(원)	-43	82	64		-1	3	83	
PER(배)	N/A	37.75	43.00		53.94	47.53	43.62	
BPS(원)	546	645	1,293		611	615	1,293	
PBR(배)	6.10	4.82	2.12		6.74	5.16	2.12	
현금DPS(원)	0	0			0	0		
현금배당수익률	0.00	0.00						
현금배당성향(%)	0.00	0.00	0.00		0.00	0.00	0.00	
발행주식수(보통주)	37,153,461	38,194,576	50,605,754		38,194,576	38,194,576	50,605,754	
