	2017/12	2018/12	2019/12	2020/12	2019/06	2019/09	2019/12	2020/03
매출액		0	0		0	0	0	
영업이익		0	-1		0	0	0	
영업이익(발표기준)		0	-1		0	0	0	
세전계속사업이익		0	0		0	0	1	
당기순이익		0	0		0	0	0	
당기순이익(지배)		0	0		0	0	0	
당기순이익(비지배)								
자산총계		18	99		98	98	99	
부채총계		11	11		11	11	11	
자본총계		7	87		87	87	87	
자본총계(지배)		7	87		87	87	87	
자본총계(비지배)								
자본금		1	5		5	5	5	
영업활동현금흐름		0	-1		1	0	0	
투자활동현금흐름		0	-82		0	0	0	
재무활동현금흐름		18	80		-2	0	0	
CAPEX								
FCF								
이자발생부채		11	11		11	11	11	
영업이익률								
순이익률								
ROE(%)			0.45				-2.76	
ROA(%)			0.36				-2.23	
부채비율		160.96	13.07		12.80	12.88	13.07	
자본유보율		1,146.10	1,781.60		1,774.67	1,771.84	1,781.60	
EPS(원)		-223	5		-4	-3	10	
PER(배)			376.84			N/A	N/A	
BPS(원)		1,246	1,882		1,875	1,872	1,882	
PBR(배)		0.00	1.09		1.13	1.17	1.09	
현금DPS(원)								
현금배당수익률								
현금배당성향(%)					0.00	0.00		
발행주식수(보통주)		550,000	4,650,000		4,650,000	4,650,000	4,650,000	
