	2017/09	2018/09	2019/09	2020/09	2019/09	2019/12	2020/03	2020/06
매출액	210	185	181		53	33	92	
영업이익	6	-16	-16		-2	-9	23	
영업이익(발표기준)	6	-16	-16		-2	-9	23	
세전계속사업이익	2	-22	-26		-2	-1	19	
당기순이익	22	-22	-41		-17	-2	19	
당기순이익(지배)	22	-22	-41		-17	-2	19	
당기순이익(비지배)	0	0						
자산총계	323	337	396		396	386	404	
부채총계	156	149	249		249	241	240	
자본총계	167	188	147		147	145	164	
자본총계(지배)	167	188	147		147	145	164	
자본총계(비지배)	0	0						
자본금	41	46	46		46	46	46	
영업활동현금흐름	7	-3	-15		-18	-9	9	
투자활동현금흐름	-3	-8	-85		11	1	1	
재무활동현금흐름	-3	26	89		1	-6	-8	
CAPEX	7	5	82		12	2	0	
FCF	0	-8	-97		-30	-10	8	
이자발생부채	120	103	176		176	174	177	
영업이익률	2.82	-8.46	-8.64		-3.89	-26.50	25.09	
순이익률	10.44	-11.89	-22.83		-31.82	-6.28	20.99	
ROE(%)	14.05	-12.39	-24.64		-24.64	-17.73	-9.83	
ROA(%)	6.94	-6.65	-11.26		-11.26	-7.84	-4.31	
부채비율	93.69	79.40	169.65		169.65	166.64	146.14	
자본유보율	308.92	309.25	219.80		219.80	214.98	257.15	
EPS(원)	268	-248	-440		-179	-24	207	
PER(배)	15.51	N/A	N/A		N/A	N/A	N/A	
BPS(원)	2,039	2,037	1,562		1,562	1,538	1,745	
PBR(배)	2.04	2.69	4.42		4.42	3.31	2.15	
현금DPS(원)	0	0	0		0	0		
현금배당수익률	0.00	0.00	0.00					
현금배당성향(%)	0.00	0.00						
발행주식수(보통주)	8,185,539	9,215,539	9,215,539		9,215,539	9,215,539	9,215,539	
