	2017/12	2018/12	2019/12	2020/12	2019/06	2019/09	2019/12	2020/03
매출액	1,131	156	204		57	36	63	
영업이익	14	19	78		29	7	23	
영업이익(발표기준)	14	19	78		29	7	23	
세전계속사업이익	23	27	15		130	-66	-88	
당기순이익	17	20	-17		102	-52	-98	
당기순이익(지배)	17	19	-20		101	-52	-98	
당기순이익(비지배)	0							
자산총계	851	926	1,024		1,122	943	1,024	
부채총계	275	331	452		395	267	452	
자본총계	575	594	572		727	676	572	
자본총계(지배)	571	590	565		721	670	565	
자본총계(비지배)	4							
자본금	200	200	200		200	200	200	
영업활동현금흐름	36	-9	86		49	19	-11	
투자활동현금흐름	-60	-36	-57		-131	101	-28	
재무활동현금흐름			-4		-2	-1	-1	
CAPEX	37	1	2		0	1	0	
FCF	-1	-10	84		49	18	-11	
이자발생부채	30	27	33		33	33	33	
영업이익률	1.21	12.21	38.33		50.90	20.18	36.07	
순이익률	1.53	12.60	-8.52		180.38	-143.63	-154.57	
ROE(%)	2.97	3.31	-3.42		17.69	12.40	-3.42	
ROA(%)	2.05	2.22	-1.78		11.95	9.11	-1.78	
부채비율	47.87	55.74	79.12		54.33	39.52	79.12	
자본유보율	239.50	241.90	232.06		306.85	281.14	232.06	
EPS(원)	42	48	-49		252	-129	-245	
PER(배)	39.92	30.06	N/A		5.40	7.72	N/A	
BPS(원)	1,426	1,472	1,409		1,799	1,671	1,409	
PBR(배)	1.19	0.98	1.09		0.88	0.90	1.09	
현금DPS(원)	0	0	0		0	0	0	
현금배당수익률	0.00	0.00	0.00					
현금배당성향(%)	0.00	0.00	0.00		0.00	0.00	0.00	
발행주식수(보통주)	40,078,058	40,078,058	40,078,058		40,078,058	40,078,058	40,078,058	
