	2017/12	2018/12	2019/12	2020/12	2019/06	2019/09	2019/12	2020/03
매출액	510	894	541		146	104	175	
영업이익	-5	81	-207		13	-76	-143	
영업이익(발표기준)	-5	81	-207		13	-76	-143	
세전계속사업이익	-7	89	-217		13	-76	-154	
당기순이익	-3	91	-187		13	-62	-139	
당기순이익(지배)	-3	91	-186		13	-62	-138	
당기순이익(비지배)								
자산총계	527	597	543		646	652	543	
부채총계	67	61	202		99	167	202	
자본총계	459	536	341		546	485	341	
자본총계(지배)	459	536	341		546	484	341	
자본총계(비지배)								
자본금	50	50	50		50	50	50	
영업활동현금흐름	-82	-48	-18		-25	-20	2	
투자활동현금흐름	-162	103	-75		-12	-66	-9	
재무활동현금흐름	187	5	83		6	89	-6	
CAPEX	17	39	23		10	14	9	
FCF	-99	-88	-41		-35	-34	-7	
이자발생부채	0	5	119		21	104	119	
영업이익률	-1.04	9.03	-38.18		9.01	-73.40	-81.60	
순이익률	-0.63	10.21	-34.55		9.04	-60.11	-79.60	
ROE(%)	-0.93	18.34			5.96			
ROA(%)	-0.76	16.25			5.06			
부채비율	14.64	11.31	59.12		18.19	34.39	59.12	
자본유보율	866.16	1,019.28	630.17		1,039.77	915.17	630.17	
EPS(원)	-35	913	-1,858		132	-623	-1,382	
PER(배)	N/A	17.26	N/A		41.96			
BPS(원)	4,657	5,433	3,461		5,536	4,905	3,461	
PBR(배)	2.13	2.90	2.13		2.41	1.80	2.13	
현금DPS(원)								
현금배당수익률								
현금배당성향(%)	0.00	0.00	0.00		0.00	0.00	0.00	
발행주식수(보통주)	10,000,000	10,000,000	10,000,000		10,000,000	10,000,000	10,000,000	
