	2017/12	2018/12	2019/12	2020/12	2019/09	2019/12	2020/03	2020/06
매출액	728	643	743		186	229	165	
영업이익	55	24	71		15	20	1	
영업이익(발표기준)	55	24	71		15	20	1	
세전계속사업이익	20	53	77		32	-12	13	
당기순이익	15	48	73		30	-9	14	
당기순이익(지배)	15	49	72		30	-9	14	
당기순이익(비지배)	0							
자산총계	903	926	1,068		1,048	1,068	1,057	
부채총계	197	157	224		195	224	199	
자본총계	706	769	843		852	843	858	
자본총계(지배)	708	773	846		856	846	861	
자본총계(비지배)	-2							
자본금	122	122	122		122	122	122	
영업활동현금흐름	77	66	149		32	52	18	
투자활동현금흐름	-264	-87	-132		-26	-10	201	
재무활동현금흐름	8	-53	-13		2	-10	-3	
CAPEX	10	4	170		1	166	2	
FCF	67	62	-21		31	-114	17	
이자발생부채	62	11	39		34	39	40	
영업이익률	7.62	3.66	9.52		7.89	8.95	0.71	
순이익률	2.05	7.52	9.79		16.22	-3.95	8.24	
ROE(%)	2.20	6.66	8.95		14.41	8.95	8.10	
ROA(%)	1.65	5.29	7.29		12.04	7.29	6.68	
부채비율	27.93	20.38	26.62		22.90	26.62	23.26	
자본유보율	478.93	519.71	580.46		586.64	580.46	599.12	
EPS(원)	63	202	297		124	-38	57	
PER(배)	130.12	29.19	19.42		12.17	19.42	18.80	
BPS(원)	2,906	3,170	3,472		3,510	3,472	3,532	
PBR(배)	2.84	1.86	1.66		1.62	1.66	1.46	
현금DPS(원)								
현금배당수익률								
현금배당성향(%)	0.00	0.00	0.00		0.00	0.00		
발행주식수(보통주)	24,396,458	24,396,458	24,396,458		24,396,458	24,396,458	24,396,458	
