	2017/12	2018/12	2019/12	2020/12	2019/06	2019/09	2019/12	2020/03
매출액	248	275	332	2,337	85	84	94	118
영업이익	-14	-21	11	910	2	2	6	45
영업이익(발표기준)	-14	-21	11		2	2	6	
세전계속사업이익	-43	-34	11		5	1	2	
당기순이익	-34	-40	10		5	1	2	
당기순이익(지배)	-34	-40	10		5	1	2	
당기순이익(비지배)								
자산총계	399	471	495		494	499	495	
부채총계	175	170	191		186	195	191	
자본총계	223	301	304		308	304	304	
자본총계(지배)	223	301	304		308	304	304	
자본총계(비지배)								
자본금	43	51	52		51	52	52	
영업활동현금흐름	-11	6	32		10	18	7	
투자활동현금흐름	-84	-106	-1		17	-5	-5	
재무활동현금흐름	2	99	-15		-22	-8	-1	
CAPEX	15	12	6		-17	2	3	
FCF	-26	-6	26		28	16	4	
이자발생부채	115	96	114		114	112	114	
영업이익률	-5.73	-7.56	3.26	38.92	1.88	2.67	6.03	38.14
순이익률	-13.85	-14.43	2.90		6.36	1.02	1.69	
ROE(%)	-14.50	-15.15	3.18		-8.26	-5.66	3.18	
ROA(%)	-8.27	-9.14	1.99		-5.08	-3.52	1.99	
부채비율	78.40	56.45	62.66		60.39	64.14	62.66	
자본유보율	440.11	506.77	513.89		520.58	506.50	513.89	
EPS(원)	-402	-420	94		53	8	15	
PER(배)	N/A	N/A	55.01		N/A	N/A	55.01	
BPS(원)	2,598	2,974	2,958		3,043	2,956	2,958	
PBR(배)	4.00	2.10	1.74		2.00	1.39	1.74	
현금DPS(원)	0	0			0	0		
현금배당수익률	0.00	0.00						
현금배당성향(%)	0.00	0.00			0.00	0.00		
발행주식수(보통주)	8,628,439	9,103,295	10,410,482		9,103,295	10,410,482	10,410,482	
