	2017/12	2018/12	2019/12	2020/12	2019/06	2019/09	2019/12	2020/03
매출액	2,066	1,940	1,575		473	327	334	
영업이익	81	104	101		25	22	36	
영업이익(발표기준)	81	104	101		25	22	36	
세전계속사업이익	82	100	102		-14	21	76	
당기순이익	65	80	80		-11	17	59	
당기순이익(지배)	65	80	80		-11	17	59	
당기순이익(비지배)								
자산총계	712	818	1,283		914	1,050	1,283	
부채총계	469	405	803		519	640	803	
자본총계	243	413	480		395	410	480	
자본총계(지배)	243	413	467		394	409	467	
자본총계(비지배)								
자본금	40	54	54		54	54	54	
영업활동현금흐름	46	158	-48		-11	-98	74	
투자활동현금흐름	-13	-60	-355		-37	-252	-48	
재무활동현금흐름	-22	39	332		134	154	29	
CAPEX	30	45	43		7	15	11	
FCF	15	113	-91		-18	-113	63	
이자발생부채	131	89	493		302	457	493	
영업이익률	3.90	5.36	6.41		5.24	6.60	10.90	
순이익률	3.15	4.15	5.07		-2.38	5.08	17.76	
ROE(%)	30.78	24.53						
ROA(%)	8.98	10.52						
부채비율	193.23	97.99	167.21		131.47	156.10	167.21	
자본유보율	509.22	647.77	750.26		614.80	645.32	750.26	
EPS(원)	813	975	733		-103	153	545	
PER(배)		5.88	9.73				9.73	
BPS(원)	3,034	3,796	4,288		3,619	3,757	4,288	
PBR(배)	0.00	1.51	1.66		3.61	2.07	1.66	
현금DPS(원)	0	200	200		0	0	200	
현금배당수익률		3.49	2.81					
현금배당성향(%)	0.00	27.06	27.28		0.00	0.00	36.70	
발행주식수(보통주)	8,000,000	10,884,000	10,884,000		10,884,000	10,884,000	10,884,000	
