	2017/12	2018/12	2019/12	2020/12	2019/06	2019/09	2019/12	2020/03
매출액	725	936	1,245		413	312	280	
영업이익	-71	17	0		18	-6	7	
영업이익(발표기준)	-60	17	12		21	-4	9	
세전계속사업이익	-89	3	-6		10	-13	-11	
당기순이익	-100	-14	-42		6	-14	-34	
당기순이익(지배)	-82	-1	-33		2	-13	-28	
당기순이익(비지배)	-18							
자산총계	1,360	1,468	1,567		1,637	1,618	1,567	
부채총계	219	312	449		469	461	449	
자본총계	1,141	1,155	1,118		1,167	1,157	1,118	
자본총계(지배)	958	961	922		964	953	922	
자본총계(비지배)	183							
자본금	297	297	297		297	297	297	
영업활동현금흐름	-51	91	83		2	19	100	
투자활동현금흐름	-165	-71	-28		24	8	-63	
재무활동현금흐름	216	26	-64		-27	-17	-10	
CAPEX	22	5	13		6	2	-1	
FCF	-73	86	70		-4	17	101	
이자발생부채	85	107	152		194	190	152	
영업이익률	-9.78	1.86	-0.02		4.33	-1.90	2.35	
순이익률	-13.78	-1.53	-3.41		1.53	-4.34	-12.06	
ROE(%)	-8.20	-0.15	-3.48		2.66	1.69	-3.48	
ROA(%)	-7.71	-1.01	-2.80		0.86	0.41	-2.80	
부채비율	19.17	27.05	40.16		40.22	39.88	40.16	
자본유보율	215.15	215.80	204.78		218.63	214.10	204.78	
EPS(원)	-138	-2	-55		3	-23	-47	
PER(배)	N/A	N/A	N/A		32.09	42.75	N/A	
BPS(원)	1,623	1,628	1,562		1,634	1,615	1,562	
PBR(배)	1.23	1.24	0.88		0.84	0.71	0.88	
현금DPS(원)								
현금배당수익률								
현금배당성향(%)	0.00	0.00	0.00		0.00	0.00	0.00	
발행주식수(보통주)	58,170,704	58,170,704	58,170,704		58,170,704	58,170,704	58,170,704	
