	2017/12	2018/12	2019/12	2020/12	2019/06	2019/09	2019/12	2020/03
매출액	24	80	106		34	27	11	
영업이익	-42	-46	-31		-4	-11	-20	
영업이익(발표기준)	-42	-46	-31		-4	-11	-20	
세전계속사업이익	-42	-54	-56		-35	-12	-11	
당기순이익	-42	-54	-55		-35	-12	-11	
당기순이익(지배)	-42	-54	-55		-35	-12	-11	
당기순이익(비지배)								
자산총계	151	316	265		292	272	265	
부채총계	91	237	242		245	239	242	
자본총계	60	78	24		46	34	24	
자본총계(지배)	60	78	24		46	34	24	
자본총계(비지배)								
자본금	32	36	36		36	36	36	
영업활동현금흐름	-38	-38	-11		-3	-11	-9	
투자활동현금흐름	-30	7	0		3	10	-3	
재무활동현금흐름	66	45	-3		-5	-1	5	
CAPEX	7	24	10		1	2	1	
FCF	-45	-62	-21		-3	-14	-10	
이자발생부채	71	153	157		149	149	157	
영업이익률	-175.98	-57.25	-29.52		-11.61	-39.59	-190.53	
순이익률	-174.31	-66.88	-51.99		-101.52	-45.15	-101.16	
ROE(%)	-57.90		-108.38		-128.15	-93.37	-108.38	
ROA(%)	-30.71		-18.98		-18.68	-18.54	-18.98	
부채비율	152.32	303.77	1,024.08		531.76	704.50	1,024.08	
자본유보율	82.79	115.36	-37.08		25.91	-8.45	-37.08	
EPS(원)	-128	-152	-145		-92	-32	-29	
PER(배)	N/A	N/A	N/A		N/A	N/A	N/A	
BPS(원)	177	206	62		121	89	62	
PBR(배)	19.35	16.69	17.72		19.33	16.79	17.72	
현금DPS(원)	0	0			0	0		
현금배당수익률	0.00	0.00						
현금배당성향(%)	0.00	0.00			0.00	0.00		
발행주식수(보통주)	33,715,127	38,036,631	38,036,631		38,036,631	38,036,631	38,036,631	
