	2017/12	2018/12	2019/12	2020/12	2019/06	2019/09	2019/12	2020/03
매출액	405	328	282		74	58	73	
영업이익	41	-16	-1		4	-2	-12	
영업이익(발표기준)	41	-16	-1		4	-2	-12	
세전계속사업이익	27	-39	-28		0	-2	-35	
당기순이익	23	-28	-22		1	-2	-26	
당기순이익(지배)	23	-28	-22		1	-2	-26	
당기순이익(비지배)								
자산총계	544	705	853		867	855	853	
부채총계	155	338	504		492	482	504	
자본총계	389	366	349		376	374	349	
자본총계(지배)	389	366	349		376	374	349	
자본총계(비지배)								
자본금	39	40	40		40	40	40	
영업활동현금흐름	3	6	9		-9	16	8	
투자활동현금흐름	-23	-173	-187		-80	-69	-20	
재무활동현금흐름	14	173	163		85	16	22	
CAPEX	16	149	208		73	74	28	
FCF	-13	-144	-198		-82	-58	-21	
이자발생부채	113	282	445		408	423	445	
영업이익률	10.14	-4.79	-0.40		5.54	-3.27	-17.09	
순이익률	5.78	-8.43	-7.64		1.54	-3.30	-36.23	
ROE(%)	6.35	-7.32	-6.02		-5.79	-6.30	-6.02	
ROA(%)	4.44	-4.43	-2.77		-2.97	-2.92	-2.77	
부채비율	39.86	92.34	144.45		130.95	128.92	144.45	
자본유보율	874.09	814.17	767.81		838.55	833.80	767.81	
EPS(원)	61	-71	-54		3	-5	-66	
PER(배)	52.66	N/A	N/A		N/A	N/A	N/A	
BPS(원)	993	921	869		935	930	869	
PBR(배)	3.24	2.19	2.33		2.35	2.56	2.33	
현금DPS(원)	0	0						
현금배당수익률	0.00	0.00						
현금배당성향(%)	0.00	0.00			0.00	0.00		
발행주식수(보통주)	39,183,915	39,783,460	40,158,175		40,158,175	40,158,175	40,158,175	
