	2017/12	2018/12	2019/12	2020/12	2019/06	2019/09	2019/12	2020/03
매출액	244	381	486		135	103	75	
영업이익	13	28	27		6	3	3	
영업이익(발표기준)	13	28	27		6	3	3	
세전계속사업이익	11	18	25		5	3	1	
당기순이익	8	25	28		7	3	3	
당기순이익(지배)	8	25	28		7	3	3	
당기순이익(비지배)								
자산총계	292	343	389		376	349	389	
부채총계	182	212	165		223	193	165	
자본총계	110	131	224		154	156	224	
자본총계(지배)	110	131	224		154	156	224	
자본총계(비지배)								
자본금	41	41	47		41	41	47	
영업활동현금흐름	19	80	27		21	7	1	
투자활동현금흐름	-41	-20	-11		-4	1	0	
재무활동현금흐름	18	-12	63		-6	3	67	
CAPEX	31	16	10		3	-1	0	
FCF	-12	65	17		19	8	1	
이자발생부채	105	95	90		88	91	90	
영업이익률	5.15	7.47	5.51		4.29	2.48	3.84	
순이익률	3.11	6.69	5.79		5.05	2.46	3.88	
ROE(%)	7.08	21.13	15.85				15.85	
ROA(%)	2.84	8.02	7.68				7.68	
부채비율	165.03	162.06	73.61		144.98	123.53	73.61	
자본유보율	166.43	216.25	381.83		270.92	277.00	381.83	
EPS(원)	92	308	338		82	31	35	
PER(배)			28.69				28.69	
BPS(원)	1,332	1,581	2,409		1,855	1,885	2,409	
PBR(배)	0.00	0.00	4.03		0.00	0.00	4.03	
현금DPS(원)	0	0			0	0		
현금배당수익률								
현금배당성향(%)	0.00	0.00			0.00	0.00		
발행주식수(보통주)	8,278,185	8,278,185	9,308,185		8,278,185	8,278,185	9,308,185	
