	2017/12	2018/12	2019/12	2020/12	2019/09	2019/12	2020/03	2020/06
매출액	343	320	271		55	78	44	
영업이익	30	31	15		1	4	0	
영업이익(발표기준)	30	31	15		1	4	0	
세전계속사업이익	118	40	30		4	10	2	
당기순이익	83	32	25		3	9	2	
당기순이익(지배)	83	32	25		3	9	2	
당기순이익(비지배)								
자산총계	592	589	615		587	615	598	
부채총계	61	36	47		28	47	38	
자본총계	531	553	568		559	568	561	
자본총계(지배)	531	553	568		559	568	561	
자본총계(비지배)								
자본금	50	50	50		50	50	50	
영업활동현금흐름	-15	13	38		9	13	2	
투자활동현금흐름	-48	-6	-27		19	-31	15	
재무활동현금흐름	-13	-11	-10		0	0	0	
CAPEX	2	1	2		0	1	0	
FCF	-17	11	36		9	12	1	
이자발생부채	1	0	1		0	1	1	
영업이익률	8.85	9.54	5.48		1.42	5.26	-0.15	
순이익률	24.10	10.08	9.38		5.58	12.10	4.95	
ROE(%)	16.76	5.96	4.54		3.95	4.54	3.86	
ROA(%)	14.61	5.47	4.23		3.72	4.23	3.57	
부채비율	11.45	6.53	8.22		5.00	8.22	6.72	
자본유보율	961.95	1,006.20	1,037.10		1,018.32	1,037.10	1,021.42	
EPS(원)	827	323	254		31	94	22	
PER(배)	9.80	27.62	23.18		29.39	23.18	20.45	
BPS(원)	5,310	5,531	5,686		5,592	5,686	5,607	
PBR(배)	1.53	1.61	1.04		1.15	1.04	0.78	
현금DPS(원)	100	100	100		0	100		
현금배당수익률	1.23	1.12	1.69					
현금배당성향(%)	12.10	30.96	39.29		0.00	106.47		
발행주식수(보통주)	10,000,000	10,000,000	10,000,000		10,000,000	10,000,000	10,000,000	
