	2017/12	2018/12	2019/12	2020/12	2019/09	2019/12	2020/03	2020/06
매출액	495	609	467		129	103	136	
영업이익	97	138	47		21	-3	22	
영업이익(발표기준)	97	138	47		21	-3	22	
세전계속사업이익	81	131	11		-4	-15	26	
당기순이익	69	109	11		-8	-5	21	
당기순이익(지배)	69	109	11		-8	-5	21	
당기순이익(비지배)								
자산총계	649	752	899		912	899	999	
부채총계	271	260	235		249	235	306	
자본총계	378	492	665		663	665	693	
자본총계(지배)	378	492	664		663	664	692	
자본총계(비지배)								
자본금	12	31	54		54	54	56	
영업활동현금흐름	139	161	78			21	9	
투자활동현금흐름	-113	-127	90			131	-74	
재무활동현금흐름	40	-15	-26			3	70	
CAPEX	106	93	84			84	12	
FCF	33	68	-6		0	-63	-3	
이자발생부채	192	182	188		188	188	244	
영업이익률	19.64	22.61	9.98		16.11	-3.02	16.19	
순이익률	14.01	17.87	2.43		-6.27	-4.96	15.34	
ROE(%)		25.04	1.96					
ROA(%)		15.54	1.37					
부채비율	71.82	52.83	35.30		37.48	35.30	44.16	
자본유보율	2,919.62	1,438.97	1,089.61		1,056.55	1,089.61	1,100.78	
EPS(원)	132	204	21		-15	-9	37	
PER(배)			96.38					
BPS(원)	695	919	1,222		1,226	1,222	1,225	
PBR(배)			1.67		1.87	1.67	2.08	
현금DPS(원)	19	23	20		0	20		
현금배당수익률	0.95	1.14	0.98					
현금배당성향(%)	14.34	11.39	95.88		0.00	-212.98		
발행주식수(보통주)	53,500,000	53,500,000	54,054,187		54,054,187	54,340,687	56,486,562	
