	2017/12	2018/12	2019/12	2020/12	2019/06	2019/09	2019/12	2020/03
매출액	451	539	669					
영업이익	52	84	76					
영업이익(발표기준)	52	84	76					
세전계속사업이익	52	73	73					
당기순이익	41	57	57					
당기순이익(지배)	41	57	57					
당기순이익(비지배)								
자산총계	329	390	1,067		450		1,067	
부채총계	80	101	235		135		235	
자본총계	248	288	832		316		832	
자본총계(지배)	248	288	832		316		832	
자본총계(비지배)								
자본금	66	66	89		66		89	
영업활동현금흐름	41	54	54					
투자활동현금흐름	-41	-6	-454					
재무활동현금흐름	-3	-15	487					
CAPEX	11	5	11					
FCF	30	49	43		0		0	
이자발생부채	5	0	79		15		79	
영업이익률	11.57	15.60	11.39					
순이익률	9.11	10.54	8.51					
ROE(%)	17.84	21.15	10.18					
ROA(%)	13.40	15.81	7.82					
부채비율	32.32	35.11	28.31		42.61		28.31	
자본유보율	278.13	344.17	841.38		385.57		841.38	
EPS(원)	312	431	400					
PER(배)			26.37					
BPS(원)	1,887	2,191	4,685		2,398		4,685	
PBR(배)	0.00	0.00	2.25		0.00		2.25	
현금DPS(원)	75	0	80		0	0	80	
현금배당수익률			0.76					
현금배당성향(%)	24.05	0.00	24.92					
발행주식수(보통주)	13,163,780	13,163,780	17,752,276		13,163,780	13,163,780	17,752,276	
