	2017/12	2018/12	2019/12	2020/12	2019/06	2019/09	2019/12	2020/03
매출액	296	200	224		59	63	54	
영업이익	2	-132	-34		-12	-3	9	
영업이익(발표기준)	2	-132	-34		-12	-3	9	
세전계속사업이익	-11	-191	-40		-13	-5	7	
당기순이익	-11	-200	-33		-13	-5	13	
당기순이익(지배)	-11	-200	-33		-13	-5	13	
당기순이익(비지배)								
자산총계	547	413	471		405	416	471	
부채총계	269	267	230		280	272	230	
자본총계	278	146	241		124	145	241	
자본총계(지배)	278	146	241		124	145	241	
자본총계(비지배)								
자본금	66	70	108		75	75	108	
영업활동현금흐름	-43	-69	37		7	17	19	
투자활동현금흐름	-78	-6	11		0	1	6	
재무활동현금흐름	108	57	68		21	-22	52	
CAPEX	82	7	1		2	0	-1	
FCF	-125	-76	36		5	17	20	
이자발생부채	231	218	195		239	224	195	
영업이익률	0.54	-65.81	-15.10		-19.53	-5.50	16.52	
순이익률	-3.77	-99.83	-14.89		-22.56	-7.13	24.79	
ROE(%)	-4.08	-94.26	-17.18		-94.90	-88.04	-17.18	
ROA(%)	-2.23	-41.67	-7.53		-41.01	-39.04	-7.53	
부채비율	96.65	182.50	95.16		225.28	187.48	95.16	
자본유보율	318.50	99.94	92.74		59.51	53.50	92.74	
EPS(원)	-87	-1,452	-224		-90	-30	85	
PER(배)	N/A	N/A	N/A		N/A	N/A	N/A	
BPS(원)	2,119	1,041	1,115		834	971	1,115	
PBR(배)	3.19	3.09	2.78		3.18	2.23	2.78	
현금DPS(원)	0	0			0	0		
현금배당수익률	0.00	0.00						
현금배당성향(%)	0.00	0.00	0.00		0.00	0.00	0.00	
발행주식수(보통주)	13,147,071	13,147,071	21,667,139		14,029,683	14,029,683	21,667,139	
