	2017/12	2018/12	2019/12	2020/12	2019/09	2019/12	2020/03	2020/06
매출액	376	334	402		92	115	99	
영업이익	-6	-52	33		9	12	4	
영업이익(발표기준)	-6	-52	33		9	12	4	
세전계속사업이익	-107	-295	19		11	-6	11	
당기순이익	-79	-298	25		4	11	9	
당기순이익(지배)	-79	-298	25		4	11	9	
당기순이익(비지배)								
자산총계	1,003	643	628		660	628	681	
부채총계	465	402	328		332	328	373	
자본총계	538	241	299		327	299	308	
자본총계(지배)	538	241	299		327	299	308	
자본총계(비지배)								
자본금	50	50	53		53	53	53	
영업활동현금흐름	59	53	39		-32	44	-18	
투자활동현금흐름	-219	-38	-44		6	-36	1	
재무활동현금흐름	76	-46	-37		-26	-6	50	
CAPEX	140	40	33		-12	32	0	
FCF	-81	13	6		-20	13	-19	
이자발생부채	314	255	180		201	180	226	
영업이익률	-1.64	-15.60	8.16		9.45	10.23	4.09	
순이익률	-20.89	-89.10	6.23		4.76	9.37	9.48	
ROE(%)	-13.79	-76.39	9.28		-62.68	9.28	10.76	
ROA(%)	-8.01	-36.17	3.94		-32.89	3.94	4.80	
부채비율	86.32	166.79	109.69		101.43	109.69	121.26	
자본유보율	938.10	340.78	423.01		478.61	423.01	441.45	
EPS(원)	-796	-2,995	240		41	96	84	
PER(배)	N/A	N/A	23.50		N/A	23.50	18.44	
BPS(원)	5,418	2,424	2,671		2,921	2,671	2,745	
PBR(배)	2.17	2.51	2.11		1.93	2.11	2.05	
현금DPS(원)	0	0						
현금배당수익률	0.00	0.00						
현금배당성향(%)	0.00	0.00	0.00		0.00	0.00		
발행주식수(보통주)	9,937,153	9,937,153	10,587,341		10,587,341	10,587,341	10,587,341	
