	2017/12	2018/12	2019/12	2020/12	2019/09	2019/12	2020/03	2020/06
매출액	503	501	544		137	142	132	
영업이익	-16	-30	3		2	-1	1	
영업이익(발표기준)	-16	-30	3		2	-1	1	
세전계속사업이익	-36	-39	-11		1	-9	3	
당기순이익	-36	-39	-11		1	-9	3	
당기순이익(지배)	-36	-39	-11		1	-9	3	
당기순이익(비지배)								
자산총계	439	425	498		450	498	500	
부채총계	292	282	228		306	228	227	
자본총계	147	143	270		144	270	273	
자본총계(지배)	147	143	270		144	270	273	
자본총계(비지배)								
자본금	246	271	150		90	150	150	
영업활동현금흐름	14	6	12		9	-2	4	
투자활동현금흐름	-31	-23	-29		-3	-6	-23	
재무활동현금흐름	15	14	78		-5	73	-2	
CAPEX	31	21	31		1	12	10	
FCF	-17	-15	-19		8	-14	-7	
이자발생부채	168	153	104		161	104	103	
영업이익률	-3.22	-5.97	0.50		1.63	-0.47	1.04	
순이익률	-7.10	-7.87	-2.02		0.81	-6.62	1.97	
ROE(%)	-21.12	-27.13	-5.33		-13.30	-5.33	-2.87	
ROA(%)	-8.08	-9.13	-2.39		-3.96	-2.39	-1.29	
부채비율	197.74	196.72	84.29		213.54	84.29	83.22	
자본유보율	-37.91	-45.27	82.22		62.19	82.22	83.94	
EPS(원)	-218	-239	-55		6	-37	9	
PER(배)	N/A	N/A	N/A		N/A	N/A	N/A	
BPS(원)	900	793	899		795	899	909	
PBR(배)	3.28	2.89	1.85		1.74	1.85	2.20	
현금DPS(원)	0	0			0			
현금배당수익률	0.00	0.00						
현금배당성향(%)	0.00	0.00	0.00		0.00	0.00		
발행주식수(보통주)	16,375,053	18,044,502	30,044,502		18,044,502	30,044,502	30,044,502	
