	2017/12	2018/12	2019/12	2020/12	2019/06	2019/09	2019/12	2020/03
매출액	557	626	1,678		333	485	642	
영업이익	13	17	211		29	46	63	
영업이익(발표기준)	13	17	211		29	46	63	
세전계속사업이익	47	23	221		53	40	58	
당기순이익	29	7	159		38	29	35	
당기순이익(지배)	29	7	154		37	27	33	
당기순이익(비지배)								
자산총계	3,239	3,220	4,653		4,230	4,329	4,653	
부채총계	2,216	2,249	3,555		3,101	3,246	3,555	
자본총계	1,024	971	1,098		1,129	1,083	1,098	
자본총계(지배)	1,024	971	1,046		1,080	1,032	1,046	
자본총계(비지배)								
자본금	930	930	930		930	930	930	
영업활동현금흐름	163	-66	-283		37	-161	85	
투자활동현금흐름	-67	200	-45		-82	95	-37	
재무활동현금흐름	-133	-99	438		62	130	140	
CAPEX	6	26	50		2	11	34	
FCF								
이자발생부채	1,157	1,024	1,592		1,363	1,520	1,592	
영업이익률	2.28	2.77	12.56		8.62	9.55	9.84	
순이익률	5.19	1.17	9.46		11.49	6.03	5.42	
ROE(%)	2.90	0.74	15.27		7.41	2.83	15.27	
ROA(%)	0.87	0.23	4.03		2.14	0.86	4.03	
부채비율	216.41	231.68	323.82		274.76	299.81	323.82	
자본유보율	10.23	5.25	19.99		22.70	17.97	19.99	
EPS(원)	78	20	414		99	73	90	
PER(배)	16.94	70.47	4.62		7.67	18.62	4.62	
BPS(원)	2,758	2,652	2,910		2,974	2,852	2,910	
PBR(배)	0.48	0.52	0.66		0.53	0.52	0.66	
현금DPS(원)	20	20	30		0	0	30	
현금배당수익률	1.52	1.44	1.57					
현금배당성향(%)	25.71	99.77	7.00		0.00	0.00	32.20	
발행주식수(보통주)	37,200,000	37,200,000	37,200,000		37,200,000	37,200,000	37,200,000	
