	2017/12	2018/12	2019/12	2020/12	2019/06	2019/09	2019/12	2020/03
매출액	612	631	669		184	168	159	
영업이익	125	180	169		43	36	54	
영업이익(발표기준)	125	180	169		43	36	54	
세전계속사업이익	127	184	172		43	37	56	
당기순이익	93	101	100		33	35	5	
당기순이익(지배)	92	97	95		30	33	5	
당기순이익(비지배)	1							
자산총계	861	969	1,045		1,018	1,038	1,045	
부채총계	74	92	83		94	66	83	
자본총계	787	877	962		924	972	962	
자본총계(지배)	777	863	952		907	953	952	
자본총계(비지배)	10							
자본금	44	44	44		44	44	44	
영업활동현금흐름	82	122	135		30	34	38	
투자활동현금흐름	-47	-36	-56		-11	-26	-8	
재무활동현금흐름	-57	5	-48		-45	0	-2	
CAPEX	50	54	59		13	29	4	
FCF	32	68	75		17	5	34	
이자발생부채	0	22	6		16	1	6	
영업이익률	20.37	28.45	25.29		23.26	21.45	34.13	
순이익률	15.20	15.96	14.92		17.79	20.54	3.14	
ROE(%)	12.17	11.79	10.44		11.48	11.71	10.44	
ROA(%)	10.86	11.02	9.91		10.91	11.30	9.91	
부채비율	9.39	10.45	8.63		10.16	6.76	8.63	
자본유보율	1,742.55	1,923.85	2,095.18		2,002.84	2,078.74	2,095.18	
EPS(원)	210	221	216		69	76	12	
PER(배)	17.42	17.07	14.91		15.48	14.09	14.91	
BPS(원)	1,795	1,995	2,199		2,094	2,202	2,199	
PBR(배)	2.03	1.89	1.47		1.68	1.54	1.47	
현금DPS(원)	40	50	50		0	0	50	
현금배당수익률	1.10	1.33	1.55					
현금배당성향(%)	18.87	22.38	22.84		0.00	0.00	410.65	
발행주식수(보통주)	43,800,000	43,800,000	43,800,000		43,800,000	43,800,000	43,800,000	
