	2017/12	2018/12	2019/12	2020/12	2019/09	2019/12	2020/03	2020/06
매출액	408	488	490		113	157	117	
영업이익	-16	15	26		8	7	3	
영업이익(발표기준)	-16	15	26		8	7	3	
세전계속사업이익	-17	6	24		3	12	-4	
당기순이익	-11	8	20		3	10	-3	
당기순이익(지배)	-11	8	20		3	10	-3	
당기순이익(비지배)								
자산총계	619	663	936		1,057	936	986	
부채총계	277	306	535		686	535	571	
자본총계	341	357	401		371	401	415	
자본총계(지배)	341	357	401		371	401	415	
자본총계(비지배)								
자본금	49	49	53		50	53	55	
영업활동현금흐름	69	110	99		150	-7	35	
투자활동현금흐름	-50	-23	-54		-55	14	-13	
재무활동현금흐름	-19	15	-36		0	-21	-9	
CAPEX	5	15	6		1	2	5	
FCF	64	96	93		149	-8	29	
이자발생부채	114	116	58		102	58	34	
영업이익률	-3.88	3.07	5.33		6.89	4.66	2.63	
순이익률	-2.66	1.74	4.04		2.51	6.08	-2.46	
ROE(%)	-3.13	2.43	5.22		-1.25	5.22	2.97	
ROA(%)	-1.75	1.33	2.48		-0.54	2.48	1.41	
부채비율	81.29	85.52	133.52		184.83	133.52	137.80	
자본유보율	599.26	654.86	683.89		663.51	683.89	687.80	
EPS(원)	-44	35	80		11	37	-10	
PER(배)	N/A	65.60	42.49		N/A	42.49	49.15	
BPS(원)	1,393	1,489	1,550		1,507	1,550	1,552	
PBR(배)	2.84	1.53	2.18		1.83	2.18	1.41	
현금DPS(원)					0			
현금배당수익률								
현금배당성향(%)	0.00	84.74			0.00			
발행주식수(보통주)	24,500,000	24,500,000	26,125,823		25,112,538	26,125,823	27,730,883	
