	2017/12	2018/12	2019/12	2020/12	2019/06	2019/09	2019/12	2020/03
매출액	2,209	2,056	1,955		503	513	500	
영업이익	129	37	36		10	11	2	
영업이익(발표기준)	129	37	36		10	11	2	
세전계속사업이익	47	-84	31		8	12	-3	
당기순이익	44	-74	27		3	11	-1	
당기순이익(지배)	44	-74	27		3	11	-1	
당기순이익(비지배)								
자산총계	3,613	3,389	3,372		3,276	3,276	3,372	
부채총계	758	624	584		493	483	584	
자본총계	2,855	2,765	2,788		2,782	2,793	2,788	
자본총계(지배)	2,855	2,765	2,788		2,782	2,793	2,788	
자본총계(비지배)								
자본금	127	127	127		127	127	127	
영업활동현금흐름	67	159	117		31	-29	128	
투자활동현금흐름	-95	-564	88		0	-177	165	
재무활동현금흐름	-76	-9	-93		-33	0	-1	
CAPEX	46	27	38		2	11	18	
FCF	21	132	79		29	-41	110	
이자발생부채	90	90	21		1	1	21	
영업이익률	5.85	1.82	1.83		1.99	2.22	0.43	
순이익률	1.99	-3.58	1.37		0.50	2.14	-0.23	
ROE(%)	1.53	-2.62	0.97		-3.23	-3.27	0.97	
ROA(%)	1.19	-2.10	0.79		-2.69	-2.73	0.79	
부채비율	26.55	22.57	20.97		17.74	17.30	20.97	
자본유보율	2,193.10	2,122.40	2,140.21		2,135.77	2,144.38	2,140.21	
EPS(원)	346	-578	211		20	86	-9	
PER(배)	36.75	N/A	36.16		N/A	N/A	36.16	
BPS(원)	22,424	21,717	21,895		21,851	21,937	21,895	
PBR(배)	0.57	0.48	0.35		0.46	0.34	0.35	
현금DPS(원)	70	0	38		0	0	38	
현금배당수익률	0.55	0.00	0.50					
현금배당성향(%)	20.26	0.00	18.03		0.00	0.00	-416.04	
발행주식수(보통주)	12,731,947	12,731,947	12,731,947		12,731,947	12,731,947	12,731,947	
