	2017/12	2018/12	2019/12	2020/12	2019/06	2019/09	2019/12	2020/03
매출액	463	464	488			113	159	
영업이익	30	51	51			7	24	
영업이익(발표기준)	30	51	51			7	24	
세전계속사업이익	21	33	34			3	16	
당기순이익	18	23	25			1	13	
당기순이익(지배)	18	22	25			0	14	
당기순이익(비지배)								
자산총계	420	637	723			739	723	
부채총계	178	397	349			386	349	
자본총계	242	240	374			353	374	
자본총계(지배)	242	231	365			343	365	
자본총계(비지배)								
자본금	20	17	24			24	24	
영업활동현금흐름	17	-32	-21				20	
투자활동현금흐름	-37	-60	-8				2	
재무활동현금흐름	5	77	68				-12	
CAPEX	17	32	14				2	
FCF	0	-64	-35			0	17	
이자발생부채	146	326	298			319	298	
영업이익률	6.41	11.02	10.40			6.01	14.82	
순이익률	3.79	4.90	5.19			0.50	8.29	
ROE(%)	7.56		8.37					
ROA(%)	4.36		3.72					
부채비율	73.31	165.54	93.42			109.57	93.42	
자본유보율	1,011.47	1,134.86	1,346.02			1,284.01	1,346.02	
EPS(원)	474	585	586		33	7	282	
PER(배)	15.07	14.35	19.10					
BPS(원)	6,550	6,114	7,566			7,181	7,566	
PBR(배)	1.09	1.37	1.48			1.41	1.48	
현금DPS(원)	0	0			0	0		
현금배당수익률	0.00	0.00						
현금배당성향(%)	0.00	0.00				0.00		
발행주식수(보통주)	2,581,140	2,814,304	4,823,871		3,202,873	4,723,872	4,823,871	
