	2017/12	2018/12	2019/12	2020/12	2019/06	2019/09	2019/12	2020/03
매출액	136	278	448		110	173	64	
영업이익	27	54	79		23	26	10	
영업이익(발표기준)	27	54	79		23	26	10	
세전계속사업이익	9	60	-41		-1	12	-62	
당기순이익	-184	183	-40		6	10	-66	
당기순이익(지배)	-184	183	-40		6	10	-66	
당기순이익(비지배)								
자산총계	622	686	977		1,074	1,197	977	
부채총계	263	432	321		428	507	321	
자본총계	359	255	656		646	690	656	
자본총계(지배)	359	255	656		646	690	656	
자본총계(비지배)								
자본금	92	92	114		105	110	114	
영업활동현금흐름	11	44	84		37	30	8	
투자활동현금흐름	-11	-26	-139		-85	-173	124	
재무활동현금흐름	-1	12	46		65	164	-173	
CAPEX	2	4	8		2	6		
FCF	10	40	76		34	25	8	
이자발생부채	40	251	139		215	287	139	
영업이익률	19.52	19.26	17.65		20.80	15.28	15.95	
순이익률	-135.47	65.65	-8.97		5.59	5.73	-101.87	
ROE(%)	-40.76	59.54	-8.82		9.99	9.58	-8.82	
ROA(%)	-28.21	27.93	-4.83		6.11	5.71	-4.83	
부채비율	73.29	169.44	49.03		66.30	73.40	49.03	
자본유보율	292.84	484.77	482.62		566.40	554.41	482.62	
EPS(원)	-200	199	-39		6	9	-58	
PER(배)	N/A	4.23	N/A		16.29	18.56	N/A	
BPS(원)	391	277	574		614	630	574	
PBR(배)	2.16	3.04	1.59		1.64	1.75	1.59	
현금DPS(원)	0	0	0		0	0	0	
현금배당수익률	0.00	0.00	0.00					
현금배당성향(%)	0.00	0.00	0.00		0.00	0.00	0.00	
발행주식수(보통주)	91,860,980	91,860,980	114,135,272		105,296,807	109,641,207	114,135,272	
