	2017/12	2018/12	2019/12	2020/12	2019/06	2019/09	2019/12	2020/03
매출액	315	313	258		68	56	60	
영업이익	-74	-82	-97		-24	-14	-39	
영업이익(발표기준)	-74	-82	-97		-24	-14	-39	
세전계속사업이익	-175	-28	-143		-53	-19	-49	
당기순이익	-150	-40	-118		-52	-18	-32	
당기순이익(지배)	-148	-38	-110		-53	-16	-29	
당기순이익(비지배)	-2							
자산총계	896	918	717		895	841	717	
부채총계	492	498	408		546	511	408	
자본총계	404	421	309		349	330	309	
자본총계(지배)	375	393	290		324	307	290	
자본총계(비지배)	29							
자본금	51	56	56		56	56	56	
영업활동현금흐름	-49	-104	0		0	-12	17	
투자활동현금흐름	-45	-33	35		19	9	5	
재무활동현금흐름	49	136	-66		-40	-9	-21	
CAPEX	7	8	6		1	1	1	
FCF	-56	-112	-6		-1	-13	16	
이자발생부채	301	349	307		385	381	307	
영업이익률	-23.63	-26.32	-37.71		-36.06	-25.93	-64.15	
순이익률	-47.54	-12.92	-45.90		-76.45	-32.22	-53.71	
ROE(%)	-32.34	-9.82	-32.31		-28.37	-34.38	-32.31	
ROA(%)	-16.70	-4.46	-14.47		-10.60	-14.47	-14.47	
부채비율	121.78	118.39	132.17		156.28	154.69	132.17	
자본유보율	656.97	623.62	443.66		504.18	475.49	443.66	
EPS(원)	-1,446	-333	-892		-432	-129	-232	
PER(배)	N/A	N/A	N/A		N/A	N/A	N/A	
BPS(원)	3,793	3,271	2,414		2,702	2,558	2,414	
PBR(배)	3.07	2.19	2.90		2.59	2.74	2.90	
현금DPS(원)	0	0	0		0	0	0	
현금배당수익률	0.00	0.00	0.00					
현금배당성향(%)	0.00	0.00	0.00		0.00	0.00	0.00	
발행주식수(보통주)	9,926,362	10,778,736	10,778,736		10,778,736	10,778,736	10,778,736	
