	2017/12	2018/12	2019/12	2020/12	2019/06	2019/09	2019/12	2020/03
매출액	289	238	323		89	65	89	
영업이익	-24	-32	6		2	-4	2	
영업이익(발표기준)	-24	-32	6		2	-4	2	
세전계속사업이익	-71	-34	0		-25	30	-12	
당기순이익	-69	-40	3		-25	30	-9	
당기순이익(지배)	-69	-40	3		-25	30	-9	
당기순이익(비지배)								
자산총계	314	448	577		464	501	577	
부채총계	131	236	306		269	276	306	
자본총계	183	212	271		195	226	271	
자본총계(지배)	183	212	271		195	226	271	
자본총계(비지배)								
자본금	22	25	53		25	49	53	
영업활동현금흐름	-24	-5	2		23	9	8	
투자활동현금흐름	3	-29	-73		-22	-11	31	
재무활동현금흐름	3	122	7		-1	2	-3	
CAPEX	12	47	22		7	17	-19	
FCF	-36	-52	-20		17	-8	28	
이자발생부채	45	80	78		98	102	78	
영업이익률	-8.17	-13.29	1.99		2.80	-6.82	1.81	
순이익률	-23.92	-16.73	0.87		-28.53	46.91	-9.84	
ROE(%)	-49.15	-20.12	1.16		-14.27	-0.04	1.16	
ROA(%)	-27.29	-10.43	0.55		-7.85	-0.02	0.55	
부채비율	71.35	111.40	112.86		138.09	122.13	112.86	
자본유보율	761.71	814.91	439.03		741.21	388.20	439.03	
EPS(원)	-865	-410	28		-257	306	-86	
PER(배)	N/A	N/A	191.60		N/A	N/A	191.60	
BPS(원)	2,155	2,179	2,594		2,004	2,320	2,594	
PBR(배)	2.68	2.42	2.07		3.76	2.25	2.07	
현금DPS(원)	0	0			0	0		
현금배당수익률	0.00	0.00						
현금배당성향(%)	0.00	0.00			0.00	0.00		
발행주식수(보통주)	8,541,550	9,884,845	10,613,511		9,884,845	9,884,844	10,613,511	
