	2017/12	2018/12	2019/12	2020/12	2019/06	2019/09	2019/12	2020/03
매출액	0	0	0		0	0	0	
영업이익	0	0	-1		0	0	0	
영업이익(발표기준)	0	0	-1		0	0	0	
세전계속사업이익	0	1	1		0	0	0	
당기순이익	0	1	1		0	0	0	
당기순이익(지배)	0	1	1		0	0	0	
당기순이익(비지배)	0							
자산총계	90	91	91		91	91	91	
부채총계	8	8	8		8	8	8	
자본총계	81	82	83		83	83	83	
자본총계(지배)	81	82	83		83	83	83	
자본총계(비지배)								
자본금	4	4	4		4	4	4	
영업활동현금흐름	0	1	1		1	0	0	
투자활동현금흐름	-80	-1	-1		-1	0	0	
재무활동현금흐름	78	0	0		0	0	0	
CAPEX								
FCF								
이자발생부채	8	8	8		8	8	8	
영업이익률								
순이익률								
ROE(%)		0.93	0.77		1.10	1.10	0.77	
ROA(%)		0.84	0.70		1.01	1.00	0.70	
부채비율	10.01	10.09	10.16		9.92	10.02	10.16	
자본유보율	1,812.47	1,830.31	1,845.18		1,842.32	1,846.53	1,845.18	
EPS(원)	7	18	15		9	4	-1	
PER(배)	271.20	114.08	141.58		99.51	99.94	141.58	
BPS(원)	1,912	1,930	1,945		1,942	1,947	1,945	
PBR(배)	1.04	1.05	1.08		1.09	1.09	1.08	
현금DPS(원)	0	0	0		0	0	0	
현금배당수익률	0.00	0.00	0.00					
현금배당성향(%)	0.00	0.00			0.00	0.00		
발행주식수(보통주)	4,260,000	4,260,000	4,260,000		4,260,000	4,260,000	4,260,000	
