	2017/12	2018/12	2019/12	2020/12	2019/06	2019/09	2019/12	2020/03
매출액	426	328	376		106	91	84	
영업이익	24	-20	6		3	4	-2	
영업이익(발표기준)	24	-20	6		3	4	-2	
세전계속사업이익	26	-22	13		6	4	-1	
당기순이익	22	-14	12		5	3	0	
당기순이익(지배)	22	-14	12		5	3	0	
당기순이익(비지배)								
자산총계	730	694	719		700	722	719	
부채총계	109	103	115		101	120	115	
자본총계	621	591	604		599	602	604	
자본총계(지배)	621	591	604		599	602	604	
자본총계(비지배)								
자본금	75	75	75		75	75	75	
영업활동현금흐름	57	54	42		20	15	15	
투자활동현금흐름	-52	-62	29		-8	4	23	
재무활동현금흐름	-57	-5	-2		-8	-4	-2	
CAPEX	43	75	36		8	12	12	
FCF	14	-21	6		12	3	3	
이자발생부채	41	51	53		55	51	53	
영업이익률	5.65	-5.96	1.57		2.48	4.46	-2.03	
순이익률	5.22	-4.41	3.18		4.47	3.73	0.48	
ROE(%)	3.60	-2.38	2.00		-1.35	-0.99	2.00	
ROA(%)	2.97	-2.03	1.69		-1.16	-0.85	1.69	
부채비율	17.51	17.36	19.11		16.88	19.84	19.11	
자본유보율	721.01	687.70	704.64		698.57	703.10	704.64	
EPS(원)	148	-96	80		32	23	3	
PER(배)	28.69	N/A	77.40		N/A	N/A	77.40	
BPS(원)	4,139	3,941	4,024		3,993	4,016	4,024	
PBR(배)	1.03	1.08	1.53		0.91	0.98	1.53	
현금DPS(원)	234							
현금배당수익률	5.50							
현금배당성향(%)	157.78	0.00			0.00	0.00		
발행주식수(보통주)	15,000,000	15,000,000	15,000,000		15,000,000	15,000,000	15,000,000	
