	2017/12	2018/12	2019/12	2020/12	2019/06	2019/09	2019/12	2020/03
매출액	545	615	448		156	54	156	
영업이익	20	27	-8		16	-15	-9	
영업이익(발표기준)	20	27	-8		16	-15	-9	
세전계속사업이익	12	18	-21		10	-14	-14	
당기순이익	15	20	-27		11	-29	-6	
당기순이익(지배)	15	20	-27		11	-29	-6	
당기순이익(비지배)								
자산총계	538	569	504		585	535	504	
부채총계	274	255	222		264	242	222	
자본총계	264	313	282		321	292	282	
자본총계(지배)	264	313	282		321	292	282	
자본총계(비지배)								
자본금	75	75	75		75	75	75	
영업활동현금흐름	-81	84	-3		11	-6	-28	
투자활동현금흐름	-67	-63	-30		-42	0	22	
재무활동현금흐름	162	15	-34		-2	-2	-20	
CAPEX	13	5	3		1	1	0	
FCF	-94	79	-6		10	-7	-29	
이자발생부채	195	201	173		194	193	173	
영업이익률	3.61	4.47	-1.73		9.98	-27.93	-5.99	
순이익률	2.78	3.31	-5.97		6.82	-53.39	-3.64	
ROE(%)	6.50	7.06	-8.98		2.79	-9.06	-8.98	
ROA(%)	3.36	3.68	-4.99		1.49	-4.83	-4.99	
부채비율	104.03	81.41	78.61		82.27	82.93	78.61	
자본유보율	251.55	309.21	271.53		319.41	281.12	271.53	
EPS(원)	51	68	-89		36	-96	-19	
PER(배)	90.74	38.67	N/A		119.79	N/A	N/A	
BPS(원)	885	1,045	941		1,070	975	941	
PBR(배)	5.24	2.52	2.44		3.27	2.90	2.44	
현금DPS(원)	0	0			0	0		
현금배당수익률	0.00	0.00						
현금배당성향(%)	0.00	0.00	0.00		0.00	0.00	0.00	
발행주식수(보통주)	30,000,000	30,000,000	30,000,000		30,000,000	30,000,000	30,000,000	
