	2017/12	2018/12	2019/12	2020/12	2019/09	2019/12	2020/03	2020/06
매출액	282	196	249		68	65	54	
영업이익	-39	-34	-36		-3	-13	-6	
영업이익(발표기준)	-39	-34	-36		-3	-13	-6	
세전계속사업이익	-33	-120	-33		-7	-16	1	
당기순이익	-36	-125	-33		-7	-16	1	
당기순이익(지배)	-36	-125	-33		-7	-15	1	
당기순이익(비지배)								
자산총계	471	340	351		379	351	324	
부채총계	26	18	67		62	67	30	
자본총계	444	321	285		317	285	294	
자본총계(지배)	444	321	288		317	288	294	
자본총계(비지배)								
자본금	69	69	69		69	69	69	
영업활동현금흐름	-41	-17	-14		9	10	-5	
투자활동현금흐름	33	-82	-37		-34	-15	7	
재무활동현금흐름			-1		0	-1	0	
CAPEX	1	1	65		11	19	7	
FCF	-42	-18	-80		-3	-8	-12	
이자발생부채	0	0	1		0	1	0	
영업이익률	-13.68	-17.29	-14.60		-4.54	-19.35	-11.40	
순이익률	-12.72	-63.97	-13.41		-10.49	-23.86	1.84	
ROE(%)	-7.64	-32.76	-10.73		-31.41	-10.73	-8.06	
ROA(%)	-7.13	-30.95	-9.66		-28.46	-9.66	-7.75	
부채비율	5.93	5.71	23.41		19.70	23.41	10.33	
자본유보율	587.75	406.59	362.49		380.71	362.49	360.20	
EPS(원)	-260	-909	-237		-52	-108	7	
PER(배)	N/A	N/A	N/A		N/A	N/A	N/A	
BPS(원)	3,268	2,364	2,115		2,329	2,115	2,162	
PBR(배)	1.90	1.40	1.08		1.01	1.08	0.76	
현금DPS(원)	0	0						
현금배당수익률	0.00	0.00						
현금배당성향(%)	0.00	0.00	0.00		0.00	0.00		
발행주식수(보통주)	13,791,786	13,791,786	13,791,786		13,791,786	13,791,786	13,791,786	
