	2017/12	2018/12	2019/12	2020/12	2019/06	2019/09	2019/12	2020/03
매출액	759	1,057	1,117		306	232	412	
영업이익	-64	-13	-11		-9	-2	7	
영업이익(발표기준)	-64	-13	-11		-9	-2	7	
세전계속사업이익	-80	-53	14		26	-5	-3	
당기순이익	-94	-61	8		21	-5	-3	
당기순이익(지배)	-94	-60	8		21	-5	-3	
당기순이익(비지배)	0							
자산총계	1,236	1,243	1,256		1,232	1,297	1,256	
부채총계	393	459	457		432	500	457	
자본총계	843	784	799		801	797	799	
자본총계(지배)	842	784	799		801	797	799	
자본총계(비지배)	2							
자본금	229	229	229		229	229	229	
영업활동현금흐름	-144	-118	73		58	25	71	
투자활동현금흐름	-132	48	9		-1	-2	22	
재무활동현금흐름	24	143	-8		-4	-1	0	
CAPEX	70	14	19		4	9	4	
FCF	-214	-132	54		54	16	67	
이자발생부채	133	202	197		195	196	197	
영업이익률	-8.40	-1.24	-0.95		-3.00	-0.92	1.81	
순이익률	-12.39	-5.79	0.75		6.85	-2.11	-0.80	
ROE(%)	-10.59	-7.34	1.06		-7.40	-8.70	1.06	
ROA(%)	-7.46	-4.94	0.67		-5.09	-5.59	0.67	
부채비율	46.63	58.54	57.17		53.91	62.64	57.17	
자본유보율	269.44	244.51	249.90		251.84	249.17	249.90	
EPS(원)	-205	-130	18		46	-11	-7	
PER(배)	N/A	N/A	110.86		N/A	N/A	110.86	
BPS(원)	1,843	1,717	1,750		1,754	1,747	1,750	
PBR(배)	1.34	1.46	1.16		1.28	1.33	1.16	
현금DPS(원)	0	0			0	0		
현금배당수익률	0.00	0.00						
현금배당성향(%)	0.00	0.00	0.00		0.00	0.00	0.00	
발행주식수(보통주)	45,854,719	45,854,719	45,854,719		45,854,719	45,854,719	45,854,719	
