	2017/12	2018/12	2019/12	2020/12	2019/09	2019/12	2020/03	2020/06
매출액	1,058	1,095	1,268		321	402	335	
영업이익	75	78	139		32	63	36	
영업이익(발표기준)	75	78	139		32	63	36	
세전계속사업이익	-48	85	135		35	59	44	
당기순이익	-50	82	134		34	59	43	
당기순이익(지배)	-50	82	134		34	59	43	
당기순이익(비지배)								
자산총계	898	952	1,105		1,037	1,105	1,095	
부채총계	159	163	201		197	201	182	
자본총계	739	789	903		841	903	913	
자본총계(지배)	739	789	903		841	903	913	
자본총계(비지배)								
자본금	87	87	87		87	87	87	
영업활동현금흐름	71	116	176		55	97	89	
투자활동현금흐름	-124	-43	-214		21	-86	-32	
재무활동현금흐름	-49	-18	-13		-1	4	-32	
CAPEX	3	1	6		2	2	2	
FCF	68	115	170		53	94	87	
이자발생부채	0	0	6		7	6	6	
영업이익률	7.13	7.09	10.98		10.02	15.57	10.71	
순이익률	-4.68	7.53	10.54		10.73	14.65	12.96	
ROE(%)	-6.43	10.80	15.80		10.62	15.80	19.32	
ROA(%)	-5.25	8.92	13.00		8.76	13.00	15.68	
부채비율	21.53	20.66	22.26		23.39	22.26	19.96	
자본유보율	794.11	871.14	1,002.46		933.22	1,002.46	1,016.83	
EPS(원)	-284	472	766		197	337	248	
PER(배)	N/A	8.92	9.26		11.76	9.26	7.01	
BPS(원)	4,422	4,808	5,508		5,124	5,508	5,577	
PBR(배)	1.73	0.88	1.29		1.13	1.29	1.18	
현금DPS(원)	75	90	200		0	200		
현금배당수익률	0.98	2.14	2.82					
현금배당성향(%)	-25.29	17.91	24.62		0.00	55.86		
발행주식수(보통주)	17,459,653	17,459,653	17,459,653		17,459,653	17,459,653	17,459,653	
